"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"MEX","48400151",48401927,"ISCED 2",NA,"male","no","yes",352.088,333.424,340.776,147.4924,NA,"yes",NA,"1","0","0","0-10",NA,-2.2219
2022,"MEX","48400082",48401928,"ISCED 2","ISCED 2","male","yes","no",314.416,261.967,324.068,272.5552,NA,"yes",NA,"1","0","0",NA,NA,-0.3612
2022,"MEX","48400208",48401929,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",319.297,354.265,341.167,117.733,NA,"yes",NA,"1","1","0","26-100",NA,0.4514
2022,"MEX","48400058",48401931,"ISCED 2","ISCED 2","female","no","yes",373.248,388.281,344.238,217.748,NA,"no",NA,"1","1","1","26-100",NA,-0.5884
2022,"MEX","48400269",48401932,"ISCED 2","ISCED 2","male","yes","yes",428.389,411.242,468.36,219.3481,NA,"yes",NA,"2","1","1","more than 500",NA,-0.1108
2022,"MEX","48400173",48401933,"ISCED 2","ISCED 1","male","yes","yes",435.141,452.279,469.945,310.0959,NA,"no",NA,"1","1","2","11-25",NA,-1.7752
2022,"MEX","48400004",48401934,"ISCED 3B, C","ISCED 3B, C","female","no","yes",410.089,516.586,426.264,349.1518,NA,"yes",NA,"1","0","1","11-25",NA,0.0694
2022,"MEX","48400004",48401935,"ISCED 2","ISCED 3B, C","male","yes","yes",448.865,520.272,503.323,392.3137,NA,"yes",NA,"2","0","3+","101-200",NA,0.9132
2022,"MEX","48400253",48401936,"ISCED 3A","ISCED 3A","male","yes","yes",431.852,415.494,457.268,198.5217,NA,"yes",NA,"1","1","2","101-200",NA,-0.8933
2022,"MEX","48400154",48401938,"ISCED 2","ISCED 3A","female","no","yes",323.358,290.48,236.334,211.2477,NA,"yes",NA,"1","0","1","11-25",NA,-1.5278
2022,"MEX","48400167",48401939,"ISCED 3A","ISCED 3A","female","yes","yes",484.473,444.447,503.624,246.7451,NA,"no",NA,"2","0","2","11-25",NA,0.3114
2022,"MEX","48400254",48401940,"ISCED 1","less than ISCED1","male","no","yes",328.733,281.759,310.692,235.442,NA,"yes",NA,"1","0","0","0-10",NA,-2.9613
2022,"MEX","48400268",48401941,"ISCED 1","ISCED 3A","female","yes","yes",289.793,316.307,289.073,210.2246,NA,"yes",NA,"1",NA,NA,"11-25",NA,-0.6886
2022,"MEX","48400061",48401942,"ISCED 3A","ISCED 3A","female","no","yes",374.105,397.155,406.597,167.8035,NA,"yes",NA,"1","0","0","11-25",NA,-1.031
2022,"MEX","48400001",48401943,"ISCED 1","ISCED 2","female","yes","yes",468.722,446.73,485.477,226.2712,NA,"yes",NA,"1","0","1","26-100",NA,-1.819
2022,"MEX","48400226",48401944,"ISCED 1","ISCED 2","female","no","yes",340.051,365.006,307.028,89.35407,NA,"yes",NA,"2","0","1","0-10",NA,-2.1912
2022,"MEX","48400125",48401946,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",584.925,617.58,561.742,300.9727,NA,"no",NA,"1","1","2","101-200",NA,0.7758
2022,"MEX","48400111",48401947,"ISCED 2","ISCED 2","female","yes","yes",409.762,464.642,451.018,216.9302,NA,"no",NA,"2","1","0","26-100",NA,-1.4707
2022,"MEX","48400082",48401948,"ISCED 2","ISCED 3A","male","yes",NA,214.595,226.799,191.542,272.5552,NA,NA,NA,"1","0",NA,NA,NA,0.0962
2022,"MEX","48400026",48401949,"ISCED 3A","ISCED 2","male","no","no",455.416,477.072,383.682,213.7667,NA,"yes",NA,"1","0","0","26-100",NA,-1.7246
2022,"MEX","48400071",48401950,"ISCED 3A","ISCED 3A","male","no","yes",384.383,391.661,445.161,241.0413,NA,"no",NA,"1","0","0","11-25",NA,-1.7331
2022,"MEX","48400024",48401951,"ISCED 3B, C","ISCED 3B, C","female","no","yes",432.728,474.55,473.964,266.507,NA,"yes",NA,"1","0","1",NA,NA,0.4506
2022,"MEX","48400252",48401952,"ISCED 3A","ISCED 3A","female","yes","yes",352.15,365.124,441.923,288.379,NA,"yes",NA,"1","0","1","11-25",NA,0.403
2022,"MEX","48400229",48401953,"ISCED 2","ISCED 3B, C","male","yes","yes",384.476,418.963,435.519,297.8926,NA,"yes",NA,"1","0","1","11-25",NA,-1.2816
2022,"MEX","48400169",48401954,"ISCED 3A","ISCED 3A","female","no","yes",427.979,331.799,361.887,452.1381,NA,"no",NA,"1","0","0","11-25",NA,-1.9498
2022,"MEX","48400066",48401955,"ISCED 3A","ISCED 3A","female","yes","yes",514.571,562.265,568.968,182.3948,NA,"no",NA,"2","0","0","201-500",NA,0.8206
2022,"MEX","48400048",48401956,"ISCED 2","ISCED 2","male","yes","yes",407.573,405.955,443.262,226.2028,NA,"yes",NA,"1","0","0","0-10",NA,-1.1534
2022,"MEX","48400040",48401957,"ISCED 3A","ISCED 3A","female","yes","yes",399.601,440.278,417.827,343.4066,NA,"yes",NA,"1","0","1","101-200",NA,0.1704
2022,"MEX","48400263",48401958,"ISCED 3B, C","ISCED 2","female","yes","yes",477.07,519.463,497.921,135.6392,NA,"yes",NA,"0","1","1","26-100",NA,0.3815
2022,"MEX","48400152",48401959,"ISCED 2","ISCED 2","male","no","yes",366.212,341.354,435.127,101.3979,NA,"no",NA,"1","0","0","11-25",NA,-0.5556
2022,"MEX","48400196",48401960,"ISCED 3A","ISCED 2","female","yes","yes",355.334,396.257,410.311,134.0657,NA,"yes",NA,"1","0","1","11-25",NA,-0.7941
2022,"MEX","48400056",48401961,"ISCED 1","ISCED 2","female","yes","no",427.015,479.224,470.152,153.9972,NA,"yes",NA,"1","0","0","11-25",NA,-2.2608
2022,"MEX","48400270",48401962,"ISCED 1","ISCED 1","male","no","no",330.501,271.679,361.673,234.3101,NA,"yes",NA,"1","0","0","11-25",NA,-3.3128
2022,"MEX","48400050",48401963,"ISCED 3B, C","ISCED 2","female","no","no",363.427,341.466,347.029,85.02524,NA,"no",NA,"1","0","1","0-10",NA,-1.7083
2022,"MEX","48400153",48401964,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",451.154,546.234,441.765,249.8947,NA,"no",NA,"1","0","1","26-100",NA,0.0628
2022,"MEX","48400278",48401965,"ISCED 3A","ISCED 3A","female","yes","yes",329.717,342.052,361.561,69.41943,NA,"yes",NA,"1","1","0","26-100",NA,-1.2363
2022,"MEX","48400241",48401966,"ISCED 3A","ISCED 3A","male","yes","yes",391.384,390.507,378.527,217.32,NA,"no",NA,"1","0","1","0-10",NA,-1.7092
2022,"MEX","48400211",48401967,"ISCED 2","ISCED 3A","female","yes","yes",451.984,445.342,424.16,182.0851,NA,"yes",NA,"2","1","0","26-100",NA,-0.2757
2022,"MEX","48400260",48401968,"ISCED 2","ISCED 2","male","yes","yes",362.943,376.232,388.89,244.4178,NA,"yes",NA,"1","0","1","101-200",NA,-1.8852
2022,"MEX","48400214",48401969,"ISCED 3A","ISCED 3B, C","male","yes","yes",515.14,527.267,488.335,170.4205,NA,"yes",NA,"2","1","2","101-200",NA,0.2606
2022,"MEX","48400149",48401970,"ISCED 3A","ISCED 2","male","yes","yes",392.959,444.125,373.866,248.8268,NA,"no",NA,"2","0","1","101-200",NA,-1.3286
2022,"MEX","48400211",48401971,"ISCED 2","less than ISCED1","female","yes","yes",427.179,476.8,411.265,182.0851,NA,"no",NA,"1","0","2","11-25",NA,-0.3843
2022,"MEX","48400009",48401972,NA,NA,"male",NA,NA,418.57,424.45,465.784,216.1905,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"MEX","48400176",48401973,"ISCED 3A","ISCED 3A","female","yes","yes",377.951,362.109,386.224,195.1722,NA,"yes",NA,"1","1","1","11-25",NA,0.5552
2022,"MEX","48400179",48401974,"ISCED 1","ISCED 3A","female","yes","yes",394.632,388.378,366.721,148.5414,NA,"no",NA,"1","1","1","0-10",NA,-1.1111
2022,"MEX","48400137",48401975,"ISCED 3B, C","ISCED 3A","female","yes","yes",420.828,496.388,457.083,234.2213,NA,"no",NA,"2","1","3+","26-100",NA,0.7349
2022,"MEX","48400142",48401976,"ISCED 1","ISCED 3A","female","no","yes",401.593,424.974,425.292,243.1347,NA,"no",NA,"1","0","0","0-10",NA,-1.123
2022,"MEX","48400090",48401977,"ISCED 3A","ISCED 2","male","yes","yes",407.063,435.435,380.374,147.1882,NA,"yes",NA,"2","1","1","26-100",NA,-1.1316
2022,"MEX","48400018",48401978,"ISCED 3B, C","ISCED 3A","male","yes","yes",352.376,380.671,341.981,162.5036,NA,"no",NA,"1","0","0","11-25",NA,0.0566
2022,"MEX","48400257",48401979,"ISCED 2","ISCED 3B, C","male","yes","yes",371.397,376.507,399.235,256.2015,NA,"yes",NA,"2","0","0","11-25",NA,0.2697
2022,"MEX","48400104",48401980,"ISCED 2","ISCED 3A","male","no","yes",377.116,389.576,415.776,194.0361,NA,"yes",NA,"1","0","3+","11-25",NA,-0.7916
2022,"MEX","48400019",48401981,"ISCED 3B, C","ISCED 3A","female","yes","yes",389.157,426.828,467.175,198.3098,NA,"yes",NA,"2","1","1","11-25",NA,0.3454
2022,"MEX","48400151",48401982,"ISCED 2","ISCED 3B, C","male","yes","yes",380.679,345.29,416.684,147.4924,NA,"yes",NA,"1",NA,"1","26-100",NA,0.3956
2022,"MEX","48400119",48401983,"ISCED 3A","ISCED 3A","male","no","yes",474.515,500.995,465.652,269.388,NA,"yes",NA,"1","0","1","0-10",NA,0.1323
2022,"MEX","48400107",48401984,"ISCED 3A","ISCED 3A","female","no","yes",332.147,304.006,345.992,198.5455,NA,"yes",NA,"2",NA,"2","11-25",NA,-1.2893
2022,"MEX","48400040",48401985,"ISCED 3A","ISCED 3A","male","no","yes",493.966,489.349,504.449,356.8528,NA,"no",NA,"1","0","0","26-100",NA,-1.3918
2022,"MEX","48400090",48401986,"ISCED 3A","ISCED 2","female","yes","yes",479.789,515.589,450.22,150.1207,NA,"yes",NA,"1","0","2","11-25",NA,0.5013
2022,"MEX","48400087",48401987,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",385.732,484.848,411.164,171.8757,NA,"no",NA,"2","1","2","26-100",NA,1.2106
2022,"MEX","48400254",48401988,"ISCED 2","ISCED 2","female","yes","yes",388.882,513.876,444.646,232.7243,NA,"yes",NA,"1","0","1","0-10",NA,-1.6416
2022,"MEX","48400077",48401989,"ISCED 3A","ISCED 3B, C","male","yes","yes",416.445,409.97,435.959,199.2812,NA,"yes",NA,"1","1","2","101-200",NA,0.952
2022,"MEX","48400058",48401990,"ISCED 2","ISCED 2","male","no","yes",351.443,314.15,401.846,217.748,NA,"no",NA,"1","0","0","11-25",NA,-2.2231
2022,"MEX","48400115",48401991,"ISCED 2","ISCED 2","female","no","yes",383.994,498.296,404.913,329.3193,NA,"yes",NA,"1","0","1","0-10",NA,-1.0821
2022,"MEX","48400008",48401992,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",426.689,494.038,501.983,124.1961,NA,"yes",NA,"2","1","3+","101-200",NA,1.1286
2022,"MEX","48400181",48401993,"ISCED 3A","ISCED 3A","female","no","yes",347.857,369.775,335.55,70.1306,NA,"yes",NA,"1","0","1","11-25",NA,-0.8869
2022,"MEX","48400064",48401994,"ISCED 3B, C","ISCED 3A","female","yes","yes",488.097,466.743,472.683,220.4185,NA,"yes",NA,"2","0","1","26-100",NA,0.8261
2022,"MEX","48400211",48401995,"ISCED 2","ISCED 3A","male","yes","yes",444.719,484.298,489.51,188.8838,NA,"yes",NA,"3+","1","1",NA,NA,1.2341
2022,"MEX","48400284",48401996,"ISCED 1","ISCED 3A","female","no","yes",360.197,321.894,414.462,241.333,NA,"no",NA,"2","0","2","26-100",NA,-1.4913
2022,"MEX","48400218",48401997,"ISCED 3A","ISCED 2","male","no","no",304.42,383.239,334.504,417.6154,NA,"yes",NA,"1","0","1","0-10",NA,-2.2286
2022,"MEX","48400145",48401998,"ISCED 3B, C","ISCED 3A","male","yes","yes",473.082,402.789,465.381,125.2078,NA,"yes",NA,"1","1","1","101-200",NA,0.0881
2022,"MEX","48400176",48401999,"ISCED 3A","ISCED 3B, C","female","yes","yes",398.406,409.708,321.459,195.1722,NA,"yes",NA,"2","1","2","11-25",NA,-0.0758
2022,"MEX","48400116",48402000,"ISCED 3A","ISCED 3A","male","yes","yes",399.941,410.054,360.913,232.7389,NA,"no",NA,"2","1","0","26-100",NA,-0.4262
2022,"MEX","48400058",48402001,"ISCED 2","ISCED 3A","male","no","no",496.609,481.723,497.264,217.748,NA,"no",NA,"1","0","1","101-200",NA,-1.4555
2022,"MEX","48400009",48402002,"ISCED 3A","ISCED 3B, C","female","no","yes",295.493,284.066,347.482,216.1905,NA,"no",NA,"1","1","0","11-25",NA,-1.5937
2022,"MEX","48400013",48402003,"ISCED 2","less than ISCED1","female","no","yes",311.803,342.752,364.755,220.2676,NA,"yes",NA,"1","0","0","0-10",NA,-2.482
2022,"MEX","48400043",48402004,"ISCED 3A","ISCED 3A","female","yes","yes",343.053,426.468,459.773,204.3079,NA,"no",NA,"2","0","1","11-25",NA,-0.4172
2022,"MEX","48400053",48402005,"ISCED 1","ISCED 1","female","yes","yes",389.631,441.688,385.707,466.7466,NA,"yes",NA,"1","0","1","11-25",NA,-2.4519
2022,"MEX","48400121",48402007,"ISCED 3A","ISCED 2","female","yes","yes",376.687,391.283,335.316,271.917,NA,"yes",NA,"2","0","2","11-25",NA,-1.3255
2022,"MEX","48400226",48402008,"ISCED 3A","ISCED 2","female","no","no",384.64,405.299,441.125,89.35407,NA,"yes",NA,"1","0","2","101-200",NA,-1.2012
2022,"MEX","48400097",48402009,"ISCED 1","ISCED 1","male","no","yes",281.391,258.982,254.927,282.6155,NA,"yes",NA,"1","0","0","11-25",NA,-1.3646
2022,"MEX","48400186",48402010,"ISCED 3A","ISCED 3A","male","yes","yes",509.404,547.72,485.331,148.8081,NA,"no",NA,"1","0","1","11-25",NA,0.2629
2022,"MEX","48400043",48402011,"ISCED 2","ISCED 2","female","yes","yes",408.899,485.471,443.16,204.3079,NA,"no",NA,"0","0","0","26-100",NA,-1.3059
2022,"MEX","48400140",48402012,"ISCED 3A","ISCED 3A","female","yes","yes",400.86,461.161,445.936,61.23326,NA,"no",NA,"1","1","2","101-200",NA,0.6754
2022,"MEX","48400139",48402013,"ISCED 3A",NA,"female","yes","yes",397.436,413.989,437.628,204.4307,NA,"yes",NA,"1","0","3+","0-10",NA,0.0596
2022,"MEX","48400232",48402014,"ISCED 3B, C",NA,"male","yes","yes",246.746,204.151,305.458,252.4722,NA,"no",NA,NA,"1","1","11-25",NA,-0.8494
2022,"MEX","48400044",48402015,"ISCED 3A","ISCED 3A","male","yes","yes",310.135,357.582,358.645,315.3583,NA,"no",NA,NA,NA,"1","0-10",NA,-0.8766
2022,"MEX","48400016",48402016,"ISCED 3B, C","ISCED 2","male","no","yes",397.824,394.93,324.075,218.5646,NA,"yes",NA,"1","0","2","26-100",NA,-1.2221
2022,"MEX","48400020",48402017,"ISCED 1","ISCED 3A","male","yes","yes",451.562,418.912,501.348,97.73265,NA,"no",NA,"1","0","1","11-25",NA,-1.4619
2022,"MEX","48400253",48402018,"ISCED 3A","ISCED 2","male","yes","yes",396.057,332.874,328.736,198.5217,NA,"no",NA,"1","1","1","11-25",NA,-1.0849
2022,"MEX","48400247",48402019,"ISCED 1","ISCED 3A","female","no","yes",358.232,362.791,342.457,237.1475,NA,"yes",NA,"1","0","0","11-25",NA,-1.901
2022,"MEX","48400130",48402020,"ISCED 3A","ISCED 3A","male","yes","yes",376.732,377.297,396.044,125.975,NA,"no",NA,"2","1","2","11-25",NA,-0.0644
2022,"MEX","48400127",48402021,"ISCED 2","ISCED 2","female","no","yes",366.896,397.265,375.969,183.756,NA,"no",NA,"1","0","0","0-10",NA,-2.2319
2022,"MEX","48400078",48402022,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",354.91,332.669,420.157,206.1026,NA,"yes",NA,"2","0","1","11-25",NA,-0.267
2022,"MEX","48400140",48402023,"ISCED 3B, C","ISCED 1","female","no","no",465.66,458.412,400.102,61.23326,NA,"no",NA,"1","0","0","11-25",NA,-2.0928
2022,"MEX","48400121",48402024,"less than ISCED1","ISCED 3A","female","yes","yes",339.757,401.056,343.528,271.917,NA,"yes",NA,"1","0","2","11-25",NA,-1.2763
2022,"MEX","48400263",48402025,"ISCED 3A","ISCED 3A","male","yes","yes",504.81,511.854,524.656,135.4905,NA,"yes",NA,"1","1","1","11-25",NA,0.5027
2022,"MEX","48400133",48402026,"ISCED 1","ISCED 3A","female","no","yes",283.946,180.285,330.675,218.7644,NA,"yes",NA,"1","0","0","11-25",NA,-1.9138
2022,"MEX","48400195",48402027,"ISCED 1","ISCED 2","female","no","yes",324.635,390.918,336.817,184.264,NA,"no",NA,"1","0","1","26-100",NA,-2.4256
2022,"MEX","48400022",48402028,"ISCED 2",NA,"female","yes","yes",415.717,401.784,456.03,187.8221,NA,"yes",NA,"1",NA,"2","101-200",NA,0.6318
2022,"MEX","48400261",48402029,"ISCED 3B, C","ISCED 3A","male","no","yes",400.315,456.881,428.797,221.6413,NA,"no",NA,"1","1","1","26-100",NA,0.1653
2022,"MEX","48400103",48402030,"ISCED 2","ISCED 2","male","yes","yes",300.479,351.923,329.008,244.6944,NA,"yes",NA,"3+","1","0","0-10",NA,-1.0341
2022,"MEX","48400211",48402031,"ISCED 3A","ISCED 3A","male","yes","yes",455.725,442.221,526.12,188.8838,NA,"yes",NA,"2","0","3+","11-25",NA,-0.4672
2022,"MEX","48400120",48402032,"ISCED 2","ISCED 3A","female","yes","yes",458.097,448.358,406.669,212.8155,NA,"no",NA,"0","0","1","11-25",NA,-1.8137
2022,"MEX","48400065",48402033,"ISCED 2","ISCED 1","male","no","no",347.461,282.452,312.78,163.1846,NA,"yes",NA,"2","1","0","26-100",NA,-1.7108
2022,"MEX","48400081",48402034,"ISCED 2","ISCED 2","male","yes","yes",329.917,257.607,318.655,267.157,NA,"yes",NA,"2","0","0","26-100",NA,-2.2806
2022,"MEX","48400235",48402035,"ISCED 1","ISCED 3A","male","yes","yes",335.853,282.012,325.305,417.6154,NA,"yes",NA,"1","1","1","26-100",NA,-0.1181
2022,"MEX","48400073",48402036,"ISCED 3A","ISCED 3A","female","yes","yes",405.615,480.532,449.94,238.5177,NA,"no",NA,"2","1","1","11-25",NA,-1.436
2022,"MEX","48400275",48402037,"ISCED 3B, C","ISCED 3A","female","yes","yes",444.261,492.244,434.278,229.7643,NA,"yes",NA,"1","1","0","201-500",NA,0.058
2022,"MEX","48400124",48402038,"ISCED 1","less than ISCED1","female","no","no",356.655,369.946,398.23,222.7291,NA,"no",NA,"1","0","0","26-100",NA,-3.2977
2022,"MEX","48400244",48402039,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",610.495,646.765,635.806,231.7831,NA,"yes",NA,"2","1","2","more than 500",NA,1.4414
2022,"MEX","48400063",48402040,"ISCED 3A","ISCED 3B, C","female","yes","yes",435.177,453.346,407.302,197.5138,NA,"no",NA,"2","0","1","26-100",NA,-0.3875
2022,"MEX","48400063",48402041,"ISCED 3A","ISCED 3A","male","yes","yes",426.006,462.869,477.636,187.3947,NA,"yes",NA,"2","0","3+","26-100",NA,0.8479
2022,"MEX","48400118",48402042,"ISCED 3B, C",NA,"female","yes","yes",422.686,437.113,463.379,275.0987,NA,"yes",NA,"2","1","2","26-100",NA,0.6367
2022,"MEX","48400087",48402043,NA,NA,"female",NA,NA,313.611,331.225,383.924,171.8757,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"MEX","48400268",48402044,"ISCED 3A","ISCED 1","female","no","no",374.822,414.22,449.399,210.2246,NA,"no",NA,"1","0","0","11-25",NA,-1.859
2022,"MEX","48400024",48402045,"ISCED 3A","ISCED 3B, C","female","no","yes",360.502,468.731,412.6,266.507,NA,"no",NA,"1","1","1","201-500",NA,-0.7061
2022,"MEX","48400261",48402046,"ISCED 3A","ISCED 1","female","no","yes",378.765,415.545,404.194,221.6413,NA,"no",NA,"1","0","0","11-25",NA,-1.6441
2022,"MEX","48400093",48402047,"ISCED 3A","ISCED 2","male","yes","yes",492.735,577.896,500.311,240.0961,NA,"yes",NA,"2","1","1","26-100",NA,-0.346
2022,"MEX","48400229",48402048,"ISCED 1","ISCED 1","male","yes","yes",381.97,428.151,460.572,297.8926,NA,"no",NA,"1","1","1","0-10",NA,-1.224
2022,"MEX","48400217",48402049,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",535.863,573.714,547.31,200.9858,NA,"yes",NA,"2","1","1","more than 500",NA,0.6601
2022,"MEX","48400106",48402050,"ISCED 2","ISCED 3A","female","yes","yes",352.331,430.248,393.81,256.4842,NA,"no",NA,"2","1","2","11-25",NA,-1.1986
2022,"MEX","48400018",48402051,"ISCED 2","ISCED 2","male","no","no",327.587,310.491,282.528,162.5036,NA,"no",NA,"1","0","0","11-25",NA,-2.2969
2022,"MEX","48400269",48402052,"ISCED 2","ISCED 2","female","no","no",341.891,426.111,364.441,219.3481,NA,"no",NA,"1","0","0","11-25",NA,-2.2969
2022,"MEX","48400223",48402053,"ISCED 2","less than ISCED1","female","no","yes",337.288,323.16,369.486,79.3345,NA,"no",NA,"1","0","0","11-25",NA,-2.3462
2022,"MEX","48400148",48402054,"ISCED 3A","ISCED 3A","female","yes","yes",344.558,478.147,384.64,129.299,NA,"yes",NA,"1","0","0","11-25",NA,-0.7158
2022,"MEX","48400043",48402055,"ISCED 3A",NA,"female","no","yes",310.07,426.226,340.971,204.3079,NA,"no",NA,"1","0","0","26-100",NA,-2.1041
2022,"MEX","48400185",48402056,"ISCED 2","ISCED 3A","male","yes","yes",412.909,417.674,409.975,444.0642,NA,"yes",NA,"1","0","2","0-10",NA,-1.4715
2022,"MEX","48400018",48402057,"ISCED 2","ISCED 2","male","yes","yes",293.538,274.395,333.323,162.5036,NA,"no",NA,"1","1","0","11-25",NA,-1.7877
2022,"MEX","48400263",48402058,"ISCED 3B, C",NA,"female","yes","yes",422.531,528.933,458.11,135.6392,NA,"yes",NA,"1","0","0","11-25",NA,-0.8775
2022,"MEX","48400107",48402059,"ISCED 1","ISCED 1","male","yes","yes",403.364,401.732,377.762,198.5455,NA,"yes",NA,"1","0","3+","11-25",NA,-1.5401
2022,"MEX","48400254",48402060,"ISCED 3A","ISCED 2","male","no","yes",470.166,467.627,430.662,235.442,NA,"yes",NA,"2","0","3+","0-10",NA,-1.4094
2022,"MEX","48400074",48402061,"ISCED 2","ISCED 1","male","no","yes",296.854,346.475,343.061,238.2545,NA,"no",NA,"1","0","0","0-10",NA,-2.4307
2022,"MEX","48400117",48402062,"ISCED 3A","ISCED 3A","female","yes","yes",547.943,591.324,496.207,252.1084,NA,"no",NA,"1","1","0","101-200",NA,-0.2898
2022,"MEX","48400083",48402064,"ISCED 3A","ISCED 3A","male","yes","yes",541.398,474.594,480.186,228.1698,NA,"yes",NA,"3+","1","2","26-100",NA,-0.367
2022,"MEX","48400017",48402065,"ISCED 2","ISCED 1","female","no","yes",333.239,299.553,366.277,207.1779,NA,"no",NA,"1","0","0","11-25",NA,-2.0131
2022,"MEX","48400252",48402066,"ISCED 3A","ISCED 3A","male","yes","yes",471.656,418.796,461.608,284.4813,NA,"yes",NA,"2","1","2","101-200",NA,0.6212
2022,"MEX","48400019",48402067,"ISCED 3A","less than ISCED1","female","no","yes",388.419,373.814,375.567,198.3098,NA,"yes",NA,"1","0","1","0-10",NA,-1.9038
2022,"MEX","48400162",48402068,"ISCED 1","ISCED 1","female","yes","yes",326.632,347.57,336.187,108.8188,NA,"no",NA,"1","0","1","11-25",NA,-2.2957
2022,"MEX","48400010",48402069,"ISCED 2","ISCED 3A","male","yes","yes",327.092,317.095,269.171,117.1076,NA,"no",NA,"2","0","1","26-100",NA,-1.074
2022,"MEX","48400261",48402070,"ISCED 2","ISCED 2","male","no","no",379.238,437.475,435.114,221.6413,NA,"yes",NA,"1","0","0","0-10",NA,-2.708
2022,"MEX","48400161",48402071,"ISCED 2","ISCED 2","male",NA,NA,357.955,398.324,386.791,263.503,NA,"yes",NA,"1","0","1","11-25",NA,-2.1752
2022,"MEX","48400081",48402072,"less than ISCED1","ISCED 1","male",NA,NA,315.137,261.373,339.408,267.157,NA,"yes",NA,"0","0","0",NA,NA,-2.8086
2022,"MEX","48400275",48402073,NA,"ISCED 2","male","yes","yes",372.965,438.979,408.188,229.7643,NA,"yes",NA,NA,"2","1","11-25",NA,-1.3007
2022,"MEX","48400041",48402074,"ISCED 2","ISCED 3A","male","no","yes",399.186,375.881,420.461,266.8843,NA,"yes",NA,"1","0","1","26-100",NA,-1.7387
2022,"MEX","48400076",48402075,"ISCED 1","ISCED 1","male","yes","yes",405.477,436.288,441.278,167.6893,NA,"yes",NA,"2","0","0","11-25",NA,-2.3896
2022,"MEX","48400033",48402076,"ISCED 2",NA,"female","yes","yes",448.05,470.269,453.38,83.33217,NA,"no",NA,"1","1","2","11-25",NA,-2.1568
