id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria
211,4,4,0,1,1,347.692,373.038,403.027,1,0,1,1,-0.4108,Medio,Medio,Medio,Medio,374.58566666666667,Medio
212,5,4,1,1,1,383.107,382.919,397.38,0,1,1,2,0.3121,Medio,Medio,Medio,Alto,387.80199999999996,Medio
213,1,4,0,0,1,415.361,450.637,462.977,0,1,0,1,-1.4957,Medio,Medio,Medio,Medio,442.9916666666666,Medio
214,1,4,0,0,0,334.84,263.184,370.802,0,0,0,0,-2.2933,Medio,Bajo,Medio,Bajo,322.942,Bajo
215,3,3,0,0,1,460.48,513.634,478.695,0,1,1,1,-2.1327,Medio,Alto,Medio,Medio,484.26966666666664,Alto
216,3,2,0,1,1,543.65,512.837,578.078,1,1,1,3,-1.4525,Alto,Alto,Alto,Medio,544.855,Alto
217,2,2,0,0,0,312.952,259.604,327.477,1,1,1,1,-1.9869,Bajo,Bajo,Medio,Medio,300.011,Bajo
218,3,5,0,0,1,475.26,448.352,466.246,1,1,1,1,0.1828,Medio,Medio,Medio,Alto,463.286,Medio
219,3,1,0,1,1,374.04,441.967,450.698,1,1,1,1,-2.3436,Medio,Medio,Medio,Bajo,422.23499999999996,Medio
220,2,3,1,0,0,319.292,348.241,303.185,1,1,1,0,-2.3526,Bajo,Medio,Bajo,Bajo,323.57266666666663,Bajo
221,4,4,0,1,1,501.367,508.868,483.942,1,1,1,4,-0.4461,Alto,Alto,Medio,Medio,498.059,Alto
222,2,5,0,0,0,333.769,360.307,374.827,1,1,1,1,-1.019,Medio,Medio,Medio,Medio,356.301,Medio
223,4,4,1,0,0,356.928,371.297,371.315,0,1,1,1,-1.2505,Medio,Medio,Medio,Medio,366.5133333333333,Medio
224,4,4,1,0,1,379.762,350.433,371.972,0,1,1,0,-1.1432,Medio,Medio,Medio,Medio,367.38899999999995,Medio
225,4,3,1,0,1,287.374,319.158,329.836,0,1,1,0,-2.2203,Bajo,Medio,Medio,Bajo,312.1226666666667,Bajo
226,5,4,0,1,1,371.033,458.038,422.539,1,1,1,4,0.4683,Medio,Medio,Medio,Alto,417.2033333333334,Medio
227,2,3,0,0,1,293.708,342.192,304.675,1,1,1,2,-1.8414,Bajo,Medio,Bajo,Medio,313.52500000000003,Bajo
228,3,3,0,0,0,459.092,486.224,481.633,0,1,0,2,-2.4219,Medio,Medio,Medio,Bajo,475.6496666666667,Medio
229,5,4,1,0,1,420.635,451.685,429.041,1,1,1,4,0.3068,Medio,Medio,Medio,Alto,433.787,Medio
230,2,3,0,0,1,435.731,477.88,481.658,0,1,0,0,-2.4224,Medio,Medio,Medio,Bajo,465.0896666666667,Medio
231,3,4,1,0,0,456.016,423.257,454.203,0,1,0,2,-2.0451,Medio,Medio,Medio,Medio,444.492,Medio
232,4,5,1,1,1,482.24,573.991,505.395,0,1,1,2,0.6552,Medio,Alto,Alto,Alto,520.542,Alto
233,3,4,0,0,1,352.273,366.544,478.861,1,1,1,0,-0.5785,Medio,Medio,Medio,Medio,399.22599999999994,Medio
234,0,0,1,0,1,334.871,355.192,366.529,0,1,1,3,-0.1846,Medio,Medio,Medio,Medio,352.19733333333335,Medio
235,4,4,0,0,1,418.442,443.228,424.869,1,1,1,2,-1.615,Medio,Medio,Medio,Medio,428.8463333333334,Medio
236,5,3,0,1,1,449.198,459.312,459.305,1,1,1,6,0.15,Medio,Medio,Medio,Alto,455.93833333333333,Medio
237,2,2,0,0,1,459.067,386.611,440.804,1,1,0,3,-2.2661,Medio,Medio,Medio,Bajo,428.82733333333334,Medio
238,3,3,1,0,1,320.694,404.052,330.873,1,1,0,1,-0.6696,Bajo,Medio,Medio,Medio,351.87300000000005,Medio
239,4,3,1,0,0,358.988,391.653,419.547,0,0,1,2,-1.8409,Medio,Medio,Medio,Medio,390.0626666666667,Medio
240,4,4,0,0,1,457.396,412.697,478.474,0,1,1,1,-1.3601,Medio,Medio,Medio,Medio,449.52233333333334,Medio
241,4,4,1,0,1,318.83,402.493,311.596,1,1,0,0,-1.355,Bajo,Medio,Medio,Medio,344.30633333333327,Medio
242,4,5,0,1,1,443.116,447.798,411.27,0,1,0,0,-1.4724,Medio,Medio,Medio,Medio,434.0613333333333,Medio
243,4,4,1,0,0,429.017,419.364,386.803,1,1,0,0,-2.0408,Medio,Medio,Medio,Medio,411.728,Medio
244,3,3,1,0,1,356.009,426.625,314.123,1,1,1,2,-1.795,Medio,Medio,Medio,Medio,365.58566666666667,Medio
245,4,4,0,1,1,456.676,327.191,465.151,1,1,0,1,-1.5266,Medio,Medio,Medio,Medio,416.33933333333334,Medio
246,5,5,1,1,1,518.314,559.273,543.117,1,1,1,3,1.0125,Alto,Alto,Alto,Alto,540.2346666666666,Alto
247,4,1,1,1,1,363.029,394.081,363.859,0,1,1,0,-0.6838,Medio,Medio,Medio,Medio,373.65633333333335,Medio
248,4,3,0,0,1,467.096,493.053,477.247,1,1,1,1,0.1305,Medio,Medio,Medio,Alto,479.132,Alto
249,4,4,1,0,1,455.282,502.332,498.728,0,1,1,4,0.7716,Medio,Alto,Alto,Alto,485.44733333333335,Alto
250,2,2,0,0,1,319.906,251.059,324.744,1,1,1,0,-1.2155,Bajo,Bajo,Medio,Medio,298.5696666666667,Bajo
251,3,3,0,0,0,453.368,408.841,424.544,1,1,1,0,-1.8388,Medio,Medio,Medio,Medio,428.9176666666667,Medio
252,5,5,1,0,1,454.955,507.758,494.003,1,1,1,2,0.1752,Medio,Alto,Alto,Alto,485.57199999999995,Alto
253,3,1,1,0,0,361.396,338.415,331.324,0,1,0,1,-2.8982,Medio,Medio,Medio,Bajo,343.71166666666664,Medio
254,4,4,0,0,1,427.604,414.969,409.685,1,1,0,2,-1.3016,Medio,Medio,Medio,Medio,417.4193333333333,Medio
255,3,1,1,0,0,297.284,317.438,277.773,0,1,0,3,-2.2509,Bajo,Medio,Bajo,Bajo,297.49833333333333,Bajo
256,3,3,1,0,1,367.83,351.326,351.659,1,1,1,1,-2.2477,Medio,Medio,Medio,Bajo,356.93833333333333,Medio
257,4,4,1,0,1,481.952,494.915,448.103,1,1,1,3,0.6926,Medio,Medio,Medio,Alto,474.99,Medio
258,3,3,0,0,1,395.845,437.654,420.693,0,1,1,1,-2.1066,Medio,Medio,Medio,Medio,418.064,Medio
259,4,4,0,1,1,357.703,376.557,437.822,1,1,0,2,-0.6746,Medio,Medio,Medio,Medio,390.69399999999996,Medio
260,4,4,0,0,1,392.989,469.324,474.387,1,1,1,3,-1.1439,Medio,Medio,Medio,Medio,445.56666666666666,Medio
261,4,4,1,0,1,544.056,577.61,558.723,0,1,1,3,-0.6391,Alto,Alto,Alto,Medio,560.1296666666667,Alto
262,5,4,1,0,1,402.276,466.996,445.169,1,1,1,1,-0.109,Medio,Medio,Medio,Medio,438.14699999999993,Medio
263,5,5,1,1,1,412.418,472.615,428.183,1,1,1,1,0.8533,Medio,Medio,Medio,Alto,437.73866666666663,Medio
264,4,2,1,0,1,412.404,430.944,377.98,1,1,0,1,-1.429,Medio,Medio,Medio,Medio,407.1093333333333,Medio
265,2,3,1,0,1,389.368,333.785,360.484,0,1,0,0,-2.7296,Medio,Medio,Medio,Bajo,361.21233333333333,Medio
266,5,5,1,1,1,428.34,541.154,446.875,1,1,1,3,1.2148,Medio,Alto,Medio,Alto,472.123,Medio
267,3,3,0,1,1,418.106,358.651,420.289,1,1,0,1,-1.8501,Medio,Medio,Medio,Medio,399.01533333333333,Medio
268,5,4,1,0,1,458.491,480.572,465.377,0,1,0,3,-0.4878,Medio,Medio,Medio,Medio,468.1466666666667,Medio
269,4,0,0,0,1,367.884,390.315,341.86,1,1,0,1,-0.1072,Medio,Medio,Medio,Medio,366.6863333333334,Medio
270,3,4,0,0,0,311.47,401.702,329.639,1,1,0,1,-1.6448,Bajo,Medio,Medio,Medio,347.6036666666667,Medio
271,2,3,1,0,0,301.386,344.078,360.128,0,1,0,2,-0.7583,Bajo,Medio,Medio,Medio,335.1973333333333,Medio
272,3,3,0,0,1,447.598,430.312,438.34,0,1,1,1,-2.0241,Medio,Medio,Medio,Medio,438.75,Medio
273,3,0,1,0,1,321.931,390.849,344.665,0,1,0,2,-2.4177,Bajo,Medio,Medio,Bajo,352.4816666666666,Medio
274,1,2,0,0,1,228.747,250.244,268.148,1,1,1,1,-1.025,Bajo,Bajo,Bajo,Medio,249.04633333333334,Bajo
275,4,3,0,1,1,505.155,489.327,497.342,0,1,1,1,0.8121,Alto,Medio,Alto,Alto,497.2746666666667,Alto
276,4,4,1,0,1,265.702,326.867,267.756,0,1,1,1,-0.5299,Bajo,Medio,Bajo,Medio,286.775,Bajo
277,1,2,0,0,1,430.115,434.559,428.106,0,0,0,0,-3.7616,Medio,Medio,Medio,Bajo,430.9266666666667,Medio
278,3,1,0,0,1,392.843,426.411,428.484,0,1,0,1,-1.5098,Medio,Medio,Medio,Medio,415.91266666666667,Medio
279,3,2,1,1,1,340.108,320.061,380.828,1,1,0,1,-2.2666,Medio,Medio,Medio,Bajo,346.99899999999997,Medio
280,4,3,1,1,1,341.045,428.35,432.51,1,1,1,1,0.3393,Medio,Medio,Medio,Alto,400.635,Medio
281,1,1,1,0,1,404.128,441.71,347.474,1,1,1,3,-2.8567,Medio,Medio,Medio,Bajo,397.7706666666666,Medio
282,4,4,0,0,1,431.963,538.494,447.915,1,1,1,1,0.8087,Medio,Alto,Medio,Alto,472.7906666666667,Medio
283,4,4,0,1,1,382.154,403.131,401.433,1,1,1,2,0.4756,Medio,Medio,Medio,Alto,395.57266666666663,Medio
284,4,3,1,1,1,447.749,503.36,436.985,1,1,1,1,-0.5911,Medio,Alto,Medio,Medio,462.69800000000004,Medio
285,1,1,1,0,1,390.109,453.79,368.321,1,1,1,1,-3.2743,Medio,Medio,Medio,Bajo,404.0733333333333,Medio
286,2,4,1,0,1,372.617,313.893,410.739,0,1,1,1,-1.452,Medio,Bajo,Medio,Medio,365.74966666666666,Medio
287,4,4,0,1,1,389.126,451.773,421.266,1,1,0,3,0.5532,Medio,Medio,Medio,Alto,420.72166666666664,Medio
288,3,3,0,0,1,427.339,351.527,434.591,1,1,1,4,-0.596,Medio,Medio,Medio,Medio,404.48566666666665,Medio
289,5,4,0,0,1,435.251,518.301,468.679,1,1,1,1,0.7653,Medio,Alto,Medio,Alto,474.077,Medio
290,4,4,1,1,1,407.821,449.879,404.832,1,1,0,3,-1.231,Medio,Medio,Medio,Medio,420.84400000000005,Medio
291,3,4,1,0,1,393.19,338.613,383.379,0,1,0,0,-1.963,Medio,Medio,Medio,Medio,371.7273333333333,Medio
292,5,5,0,0,1,390.22,372.374,433.789,0,1,1,3,0.5579,Medio,Medio,Medio,Alto,398.7943333333333,Medio
293,3,3,0,0,1,399.766,363.042,354.61,1,1,1,1,-2.1231,Medio,Medio,Medio,Medio,372.4726666666667,Medio
294,4,4,1,0,1,419.203,432.033,404.34,1,1,1,3,1.2664,Medio,Medio,Medio,Alto,418.5253333333333,Medio
295,1,3,0,1,1,411.601,508.675,470.678,0,1,1,1,-0.8315,Medio,Alto,Medio,Medio,463.6513333333334,Medio
296,1,0,1,1,1,309.725,381.361,379.019,0,1,1,1,-2.7093,Bajo,Medio,Medio,Bajo,356.70166666666665,Medio
297,1,4,0,1,0,324.616,258.635,374.793,0,1,1,1,-0.2013,Bajo,Bajo,Medio,Medio,319.348,Bajo
298,4,4,0,0,1,422.329,468.22,449.945,0,1,0,1,-1.7869,Medio,Medio,Medio,Medio,446.8313333333333,Medio
299,2,3,0,0,0,367.389,356.037,360.454,1,1,1,1,-2.4374,Medio,Medio,Medio,Bajo,361.2933333333333,Medio
300,1,3,0,1,1,522.097,539.718,499.11,0,1,0,3,-1.6936,Alto,Alto,Alto,Medio,520.3083333333334,Alto
301,4,5,0,0,1,365.652,369.702,327.922,0,1,1,1,-0.3575,Medio,Medio,Medio,Medio,354.42533333333336,Medio
302,3,5,0,1,1,378.558,386.446,352.512,1,1,1,1,-0.6107,Medio,Medio,Medio,Medio,372.50533333333334,Medio
303,3,3,1,0,1,317.941,400.892,356.545,1,1,1,0,-2.1054,Bajo,Medio,Medio,Medio,358.4593333333333,Medio
304,4,4,0,1,1,475.239,468.659,475.52,1,1,1,3,-0.7939,Medio,Medio,Medio,Medio,473.1393333333333,Medio
305,4,4,1,1,1,534.511,572.548,531.226,1,1,1,3,0.7723,Alto,Alto,Alto,Alto,546.0949999999999,Alto
306,2,3,0,0,1,300.752,273.278,283.502,0,1,1,1,-2.1451,Bajo,Bajo,Bajo,Medio,285.844,Bajo
307,3,3,0,0,1,331.654,288.937,343.451,0,1,0,1,-2.279,Bajo,Bajo,Medio,Bajo,321.3473333333333,Bajo
308,4,4,1,1,1,360.467,378.85,340.401,1,1,1,1,-1.4473,Medio,Medio,Medio,Medio,359.906,Medio
309,4,3,1,0,1,352.666,336.328,338.803,1,1,0,2,-0.6099,Medio,Medio,Medio,Medio,342.599,Medio
310,0,4,1,0,0,302.489,244.7,265.52,0,1,1,1,-1.5453,Bajo,Bajo,Bajo,Medio,270.90299999999996,Bajo
311,1,2,1,0,0,354.671,356.387,405.16,0,1,0,2,-3.2282,Medio,Medio,Medio,Bajo,372.0726666666667,Medio
312,1,1,1,0,1,400.923,504.346,400.497,0,1,1,2,-3.1028,Medio,Alto,Medio,Bajo,435.25533333333334,Medio
313,5,5,1,0,1,468.245,576.591,539.393,1,1,1,3,0.4455,Medio,Alto,Alto,Alto,528.0763333333333,Alto
314,2,1,0,0,1,297.613,310.282,313.028,1,1,0,0,-2.6184,Bajo,Bajo,Medio,Bajo,306.97433333333333,Bajo
315,3,4,0,0,1,337.866,355.216,324.413,0,1,0,0,-1.8146,Medio,Medio,Medio,Medio,339.165,Medio
316,3,4,0,1,1,387.38,406.334,366.097,0,1,1,3,0.9259,Medio,Medio,Medio,Alto,386.60366666666664,Medio
317,2,1,0,0,1,288.755,315.192,259.616,0,1,0,0,-3.1389,Bajo,Bajo,Bajo,Bajo,287.85433333333333,Bajo
318,3,4,1,0,1,448.35,476.07,473.963,1,1,1,2,-0.6399,Medio,Medio,Medio,Medio,466.1276666666667,Medio
319,5,5,0,0,1,396.701,407.83,383.508,1,1,1,0,0.6041,Medio,Medio,Medio,Alto,396.013,Medio
320,5,5,1,1,1,417.54,505.631,517.613,1,1,1,4,0.5557,Medio,Alto,Alto,Alto,480.26133333333337,Alto
321,5,4,0,1,1,535.855,583.952,541.307,1,1,1,2,0.8549,Alto,Alto,Alto,Alto,553.7046666666666,Alto
322,3,3,1,0,1,429.984,435.109,429.503,0,1,0,0,-2.1806,Medio,Medio,Medio,Medio,431.532,Medio
323,4,3,1,0,1,403.371,432.443,416.38,0,1,1,3,-1.6396,Medio,Medio,Medio,Medio,417.39799999999997,Medio
324,4,4,1,0,1,372.413,385.295,405.551,0,1,1,1,-1.7002,Medio,Medio,Medio,Medio,387.753,Medio
325,5,4,1,0,1,421.108,461.883,500.071,0,1,1,0,-0.5044,Medio,Medio,Alto,Medio,461.0206666666666,Medio
326,4,4,0,1,1,439.355,460.43,467.143,1,1,1,1,-0.9564,Medio,Medio,Medio,Medio,455.6426666666667,Medio
327,3,4,0,1,1,345.501,366.503,383.456,1,1,1,1,-0.2761,Medio,Medio,Medio,Medio,365.15333333333336,Medio
328,4,3,0,0,1,349.474,456.372,418.5,1,1,0,0,-0.636,Medio,Medio,Medio,Medio,408.11533333333335,Medio
329,5,5,0,0,1,302.354,258.984,329.678,1,1,1,1,-0.0472,Bajo,Bajo,Medio,Alto,297.00533333333334,Bajo
330,3,5,0,1,1,528.126,572.179,572.197,1,1,1,1,-0.9555,Alto,Alto,Alto,Medio,557.5006666666667,Alto
331,3,4,0,1,1,442.979,499.671,428.669,1,1,1,1,-0.4486,Medio,Alto,Medio,Medio,457.10633333333334,Medio
332,4,4,0,0,1,360.137,358.385,318.469,1,1,1,0,-1.2739,Medio,Medio,Medio,Medio,345.66366666666664,Medio
333,3,3,0,0,1,256.602,293.686,318.116,1,1,1,2,-1.3604,Bajo,Bajo,Medio,Medio,289.468,Bajo
334,2,3,0,0,1,484.432,501.932,465.431,0,1,1,1,-2.148,Medio,Alto,Medio,Medio,483.9316666666667,Alto
335,2,1,1,0,0,416.228,442.321,465.221,0,1,0,3,-2.8808,Medio,Medio,Medio,Bajo,441.25666666666666,Medio
336,4,5,0,1,1,484.292,538.83,518.735,1,1,1,2,0.0009,Medio,Alto,Alto,Alto,513.9523333333333,Alto
337,3,4,0,1,1,405.806,428.938,391.868,1,1,1,0,-1.3909,Medio,Medio,Medio,Medio,408.87066666666664,Medio
338,5,5,1,1,1,463.743,527.674,485.999,1,1,1,2,0.5527,Medio,Alto,Medio,Alto,492.472,Alto
339,2,2,0,0,0,365.133,374.833,385.578,0,1,1,0,-2.304,Medio,Medio,Medio,Bajo,375.18133333333327,Medio
340,2,1,1,0,0,393.573,353.099,364.66,0,0,1,0,-2.9014,Medio,Medio,Medio,Bajo,370.444,Medio
341,4,3,1,1,1,295.79,404.587,400.62,1,1,0,0,0.0868,Bajo,Medio,Medio,Alto,366.99899999999997,Medio
342,5,5,0,0,1,582.672,515.6,563.093,1,1,1,3,0.5421,Alto,Alto,Alto,Alto,553.7883333333333,Alto
343,4,5,0,0,1,425.23,399.994,419.829,1,1,1,2,-0.9922,Medio,Medio,Medio,Medio,415.0176666666667,Medio
344,4,3,0,0,1,456.522,535.444,473.45,1,1,1,1,-0.2421,Medio,Alto,Medio,Medio,488.472,Alto
345,3,4,1,0,0,447.999,460.916,472.857,1,1,1,3,-0.9941,Medio,Medio,Medio,Medio,460.59066666666666,Medio
346,4,3,0,0,0,311.042,319.172,258.791,1,1,1,2,-1.0139,Bajo,Medio,Bajo,Medio,296.335,Bajo
347,4,5,0,1,1,419.528,321.277,464.44,0,1,1,2,-1.2965,Medio,Medio,Medio,Medio,401.7483333333334,Medio
348,4,5,1,0,1,463.274,512.925,513.285,0,1,1,1,0.1772,Medio,Alto,Alto,Alto,496.49466666666666,Alto
349,3,4,0,1,1,352.466,340.908,353.351,1,1,0,2,-0.9203,Medio,Medio,Medio,Medio,348.9083333333333,Medio
350,5,4,1,0,1,448.468,506.561,430.956,1,1,1,1,0.1727,Medio,Alto,Medio,Alto,461.99500000000006,Medio
351,2,1,1,0,0,306.438,367.39,336.653,1,1,1,0,-2.7937,Bajo,Medio,Medio,Bajo,336.827,Medio
352,5,3,0,0,1,346.521,278.894,304.438,1,1,1,1,0.2102,Medio,Bajo,Bajo,Alto,309.95099999999996,Bajo
353,5,2,0,0,1,319.424,266.043,429.981,1,1,1,2,-1.4184,Bajo,Bajo,Medio,Medio,338.48266666666666,Medio
354,4,4,1,0,1,410.252,452.658,445.303,1,1,0,3,-0.8649,Medio,Medio,Medio,Medio,436.0710000000001,Medio
355,2,3,1,0,1,308.587,418.599,275.342,1,1,1,1,-2.1518,Bajo,Medio,Bajo,Medio,334.176,Medio
356,3,5,0,0,1,483.238,467.875,455.154,0,1,0,1,-1.0693,Medio,Medio,Medio,Medio,468.7556666666667,Medio
357,1,3,0,0,0,310.165,364.888,332.814,1,1,0,2,-2.3071,Bajo,Medio,Medio,Bajo,335.9556666666667,Medio
358,3,5,0,0,0,344.292,428.28,405.893,1,1,0,2,0.6282,Medio,Medio,Medio,Alto,392.82166666666666,Medio
359,3,4,0,0,1,351.386,395.811,360.283,0,1,1,1,0.2336,Medio,Medio,Medio,Alto,369.16,Medio
360,4,3,0,1,1,411.143,453.517,407.32,1,1,1,2,-0.9851,Medio,Medio,Medio,Medio,423.99333333333334,Medio
361,3,3,1,1,1,307.95,327.106,279.382,1,1,1,0,-2.0593,Bajo,Medio,Bajo,Medio,304.8126666666667,Bajo
362,3,3,1,0,1,466.315,404.781,482.949,1,1,0,1,-1.2225,Medio,Medio,Medio,Medio,451.34833333333336,Medio
363,2,2,1,0,1,502.518,528.195,555.826,1,1,1,1,-2.3566,Alto,Alto,Alto,Bajo,528.8463333333333,Alto
364,4,4,1,1,1,425.152,476.702,464.313,1,1,1,1,0.891,Medio,Medio,Medio,Alto,455.38899999999995,Medio
365,4,3,1,0,1,396.346,472.244,453.439,0,1,0,2,0.017,Medio,Medio,Medio,Alto,440.67633333333333,Medio
366,3,3,1,0,1,349.894,323.063,344.908,1,1,1,1,-2.1363,Medio,Medio,Medio,Medio,339.28833333333336,Medio
367,5,5,0,1,0,388.759,327.245,399.121,0,1,0,0,-1.6506,Medio,Medio,Medio,Medio,371.7083333333333,Medio
368,4,4,1,0,1,300.77,362.218,349.07,1,1,1,2,-0.9945,Bajo,Medio,Medio,Medio,337.35266666666666,Medio
369,4,5,1,0,1,439.482,510.4,441.999,1,1,1,3,-0.6379,Medio,Alto,Medio,Medio,463.9603333333334,Medio
370,3,3,0,0,0,416.714,419.608,405.767,0,1,0,1,-2.6437,Medio,Medio,Medio,Bajo,414.0296666666666,Medio
371,0,3,0,1,1,592.707,523.671,611.773,1,1,1,1,1.5555,Alto,Alto,Alto,Alto,576.0503333333335,Alto
372,4,4,0,0,1,518.449,545.275,530.646,0,1,0,2,0.2374,Alto,Alto,Alto,Alto,531.4566666666666,Alto
373,2,2,1,0,0,385.742,372.808,404.816,1,1,0,2,-2.7966,Medio,Medio,Medio,Bajo,387.78866666666664,Medio
374,5,5,0,1,1,484.072,568.785,540.419,1,1,1,3,1.0296,Medio,Alto,Alto,Alto,531.092,Alto
375,3,4,0,0,1,427.739,445.782,427.097,1,1,1,2,-0.913,Medio,Medio,Medio,Medio,433.53933333333333,Medio
376,2,1,1,0,1,399.932,384.219,464.737,1,1,1,1,-1.701,Medio,Medio,Medio,Medio,416.29600000000005,Medio
377,4,5,1,0,1,493.526,552.435,472.312,0,1,1,2,-0.1385,Medio,Alto,Medio,Medio,506.09100000000007,Alto
378,4,3,1,1,1,312.17,359.961,265.21,0,1,1,2,-1.6398,Bajo,Medio,Bajo,Medio,312.44700000000006,Bajo
379,3,5,1,0,1,235.931,330.733,256.343,0,1,0,4,-1.5312,Bajo,Medio,Bajo,Medio,274.33566666666667,Bajo
380,2,2,0,0,0,317.101,312.877,332.247,1,1,0,3,-2.1824,Bajo,Bajo,Medio,Medio,320.74166666666673,Bajo
381,4,4,0,1,1,476.915,433.069,466.525,1,1,1,2,0.8091,Medio,Medio,Medio,Alto,458.83633333333336,Medio
382,2,1,0,0,1,330.694,263.312,332.416,1,1,0,1,-2.4195,Bajo,Bajo,Medio,Bajo,308.80733333333336,Bajo
383,3,3,1,0,1,422.31,445.242,363.723,0,1,0,3,-1.494,Medio,Medio,Medio,Medio,410.425,Medio
384,5,4,0,1,1,343.326,384.842,339.06,1,1,1,3,1.3911,Medio,Medio,Medio,Alto,355.7426666666667,Medio
385,3,4,0,0,1,417.551,452.915,487.909,1,1,1,0,-1.7856,Medio,Medio,Medio,Medio,452.7916666666667,Medio
386,4,1,1,0,1,459.403,556.546,452.968,1,1,0,2,-1.4173,Medio,Alto,Medio,Medio,489.63900000000007,Alto
387,3,4,1,0,1,399.847,443.239,450.884,0,1,1,1,-1.3627,Medio,Medio,Medio,Medio,431.3233333333333,Medio
388,3,0,0,0,1,308.545,347.231,329.04,0,1,0,1,-2.19,Bajo,Medio,Medio,Medio,328.272,Medio
389,3,4,1,0,1,514.404,563.188,504.941,1,1,1,2,1.0196,Alto,Alto,Alto,Alto,527.5110000000001,Alto
390,4,2,1,0,0,301.101,415.273,336.63,1,1,1,0,-1.5175,Bajo,Medio,Medio,Medio,351.0013333333333,Medio
391,2,2,1,0,0,430.371,358.139,411.568,0,1,0,0,-3.3021,Medio,Medio,Medio,Bajo,400.026,Medio
392,3,3,0,0,1,395.987,502.753,429.118,1,1,1,2,-1.9247,Medio,Alto,Medio,Medio,442.6193333333333,Medio
393,4,2,1,0,1,285.498,324.955,316.325,0,1,1,1,0.5011,Bajo,Medio,Medio,Alto,308.926,Bajo
394,2,1,1,1,1,261.429,284.603,321.709,1,1,1,1,0.7145,Bajo,Bajo,Medio,Alto,289.247,Bajo
395,2,1,1,0,1,322.05,331.776,334.813,0,0,0,1,-3.1154,Bajo,Medio,Medio,Bajo,329.54633333333334,Medio
396,4,4,0,1,1,411.916,495.393,398.214,1,1,1,3,-0.0776,Medio,Medio,Medio,Alto,435.1743333333333,Medio
397,4,4,0,0,1,380.515,463.037,363.163,1,1,0,1,-0.3442,Medio,Medio,Medio,Medio,402.2383333333333,Medio
398,4,4,1,0,0,222.548,259.625,181.864,1,1,1,1,-1.0504,Bajo,Bajo,Bajo,Medio,221.3456666666667,Bajo
399,4,5,1,0,1,435.103,523.239,453.903,0,1,1,1,0.5717,Medio,Alto,Medio,Alto,470.7483333333334,Medio
400,5,5,0,0,1,442.903,473.909,517.335,1,1,1,6,1.0927,Medio,Medio,Alto,Alto,478.049,Alto
401,4,5,0,1,1,449.009,426.713,421.623,0,1,1,2,-0.0122,Medio,Medio,Medio,Alto,432.4483333333333,Medio
402,3,3,0,0,0,362.605,373.289,375.78,1,1,1,4,-0.9714,Medio,Medio,Medio,Medio,370.558,Medio
403,0,4,0,0,0,378.067,393.606,426.092,0,1,1,1,-1.5659,Medio,Medio,Medio,Medio,399.25499999999994,Medio
404,3,5,0,1,1,508.286,478.747,551.591,1,1,1,1,-0.985,Alto,Medio,Alto,Medio,512.8746666666667,Alto
405,3,4,0,0,1,343.405,392.159,342.239,1,1,0,0,-0.8025,Medio,Medio,Medio,Medio,359.2676666666666,Medio
406,5,5,1,0,1,457.041,607.345,593.264,0,1,1,4,0.9945,Medio,Alto,Alto,Alto,552.5500000000001,Alto
407,3,3,1,0,0,408.905,486.594,488.628,0,1,0,2,-2.4089,Medio,Medio,Alto,Bajo,461.37566666666663,Medio
408,4,4,0,0,1,390.381,369.535,421.445,0,1,1,3,-0.57,Medio,Medio,Medio,Medio,393.787,Medio
409,5,4,0,1,1,336.062,382.142,350.04,0,1,1,2,0.5166,Medio,Medio,Medio,Alto,356.0813333333333,Medio
410,4,4,0,1,1,343.038,424.493,345.235,1,1,1,0,-0.6832,Medio,Medio,Medio,Medio,370.922,Medio
411,5,5,1,1,1,612.905,634.288,558.512,1,1,1,1,0.7773,Alto,Alto,Alto,Alto,601.9016666666666,Alto
412,2,1,1,0,0,278.548,272.263,299.489,0,1,0,0,-3.9368,Bajo,Bajo,Bajo,Bajo,283.43333333333334,Bajo
413,2,4,0,0,1,363.165,429.706,408.883,0,1,0,1,-0.8711,Medio,Medio,Medio,Medio,400.5846666666667,Medio
414,4,4,0,1,1,518.993,490.36,528.475,1,1,1,1,-1.0981,Alto,Medio,Alto,Medio,512.6093333333333,Alto
415,4,3,1,0,1,334.067,357.052,307.931,0,1,1,1,-1.0628,Medio,Medio,Bajo,Medio,333.01666666666665,Medio
416,5,4,0,0,1,355.826,355.798,397.3,1,1,1,2,-0.1235,Medio,Medio,Medio,Medio,369.6413333333333,Medio
417,3,5,0,0,1,456.829,421.474,493.127,1,1,1,1,0.3364,Medio,Medio,Alto,Alto,457.1433333333334,Medio
418,5,5,0,1,1,268.429,315.804,309.753,1,1,1,0,1.1665,Bajo,Bajo,Medio,Alto,297.9953333333333,Bajo
419,3,2,0,0,1,306.496,321.032,319.705,0,1,0,0,-2.3692,Bajo,Medio,Medio,Bajo,315.7443333333333,Bajo
420,4,3,0,0,1,459.325,471.054,483.818,0,1,1,0,0.0219,Medio,Medio,Medio,Alto,471.39899999999994,Medio
421,4,4,1,0,1,293.583,261.178,361.53,0,1,1,0,0.4749,Bajo,Bajo,Medio,Alto,305.4303333333333,Bajo
