id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico
302,secundaria,bachillerato tecnico,0,1,1,378.558,386.446,352.512,1,1,1,1,-0.6107
303,secundaria,secundaria,1,0,1,317.941,400.892,356.545,1,1,1,0,-2.1054
304,bachillerato,bachillerato,0,1,1,475.239,468.659,475.52,1,1,1,3,-0.7939
305,bachillerato,bachillerato,1,1,1,534.511,572.548,531.226,1,1,1,3,0.7723
306,primaria,secundaria,0,0,1,300.752,273.278,283.502,0,1,1,1,-2.1451
307,secundaria,secundaria,0,0,1,331.654,288.937,343.451,0,1,0,1,-2.279
308,bachillerato,bachillerato,1,1,1,360.467,378.85,340.401,1,1,1,1,-1.4473
309,bachillerato,secundaria,1,0,1,352.666,336.328,338.803,1,1,0,2,-0.6099
310,sin informacion,bachillerato,1,0,0,302.489,244.7,265.52,0,1,1,1,-1.5453
311,menos que primaria,primaria,1,0,0,354.671,356.387,405.16,0,1,0,2,-3.2282
312,menos que primaria,menos que primaria,1,0,1,400.923,504.346,400.497,0,1,1,2,-3.1028
313,bachillerato tecnico,bachillerato tecnico,1,0,1,468.245,576.591,539.393,1,1,1,3,0.4455
314,primaria,menos que primaria,0,0,1,297.613,310.282,313.028,1,1,0,0,-2.6184
315,secundaria,bachillerato,0,0,1,337.866,355.216,324.413,0,1,0,0,-1.8146
316,secundaria,bachillerato,0,1,1,387.38,406.334,366.097,0,1,1,3,0.9259
317,primaria,menos que primaria,0,0,1,288.755,315.192,259.616,0,1,0,0,-3.1389
318,secundaria,bachillerato,1,0,1,448.35,476.07,473.963,1,1,1,2,-0.6399
319,bachillerato tecnico,bachillerato tecnico,0,0,1,396.701,407.83,383.508,1,1,1,0,0.6041
320,bachillerato tecnico,bachillerato tecnico,1,1,1,417.54,505.631,517.613,1,1,1,4,0.5557
321,bachillerato tecnico,bachillerato,0,1,1,535.855,583.952,541.307,1,1,1,2,0.8549
322,secundaria,secundaria,1,0,1,429.984,435.109,429.503,0,1,0,0,-2.1806
323,bachillerato,secundaria,1,0,1,403.371,432.443,416.38,0,1,1,3,-1.6396
324,bachillerato,bachillerato,1,0,1,372.413,385.295,405.551,0,1,1,1,-1.7002
325,bachillerato tecnico,bachillerato,1,0,1,421.108,461.883,500.071,0,1,1,0,-0.5044
326,bachillerato,bachillerato,0,1,1,439.355,460.43,467.143,1,1,1,1,-0.9564
327,secundaria,bachillerato,0,1,1,345.501,366.503,383.456,1,1,1,1,-0.2761
328,bachillerato,secundaria,0,0,1,349.474,456.372,418.5,1,1,0,0,-0.636
329,bachillerato tecnico,bachillerato tecnico,0,0,1,302.354,258.984,329.678,1,1,1,1,-0.0472
330,secundaria,bachillerato tecnico,0,1,1,528.126,572.179,572.197,1,1,1,1,-0.9555
331,secundaria,bachillerato,0,1,1,442.979,499.671,428.669,1,1,1,1,-0.4486
332,bachillerato,bachillerato,0,0,1,360.137,358.385,318.469,1,1,1,0,-1.2739
333,secundaria,secundaria,0,0,1,256.602,293.686,318.116,1,1,1,2,-1.3604
334,primaria,secundaria,0,0,1,484.432,501.932,465.431,0,1,1,1,-2.148
335,primaria,menos que primaria,1,0,0,416.228,442.321,465.221,0,1,0,3,-2.8808
336,bachillerato,bachillerato tecnico,0,1,1,484.292,538.83,518.735,1,1,1,2,0.0009
337,secundaria,bachillerato,0,1,1,405.806,428.938,391.868,1,1,1,0,-1.3909
338,bachillerato tecnico,bachillerato tecnico,1,1,1,463.743,527.674,485.999,1,1,1,2,0.5527
339,primaria,primaria,0,0,0,365.133,374.833,385.578,0,1,1,0,-2.304
340,primaria,menos que primaria,1,0,0,393.573,353.099,364.66,0,0,1,0,-2.9014
341,bachillerato,secundaria,1,1,1,295.79,404.587,400.62,1,1,0,0,0.0868
342,bachillerato tecnico,bachillerato tecnico,0,0,1,582.672,515.6,563.093,1,1,1,3,0.5421
343,bachillerato,bachillerato tecnico,0,0,1,425.23,399.994,419.829,1,1,1,2,-0.9922
344,bachillerato,secundaria,0,0,1,456.522,535.444,473.45,1,1,1,1,-0.2421
345,secundaria,bachillerato,1,0,0,447.999,460.916,472.857,1,1,1,3,-0.9941
346,bachillerato,secundaria,0,0,0,311.042,319.172,258.791,1,1,1,2,-1.0139
347,bachillerato,bachillerato tecnico,0,1,1,419.528,321.277,464.44,0,1,1,2,-1.2965
348,bachillerato,bachillerato tecnico,1,0,1,463.274,512.925,513.285,0,1,1,1,0.1772
349,secundaria,bachillerato,0,1,1,352.466,340.908,353.351,1,1,0,2,-0.9203
350,bachillerato tecnico,bachillerato,1,0,1,448.468,506.561,430.956,1,1,1,1,0.1727
351,primaria,menos que primaria,1,0,0,306.438,367.39,336.653,1,1,1,0,-2.7937
352,bachillerato tecnico,secundaria,0,0,1,346.521,278.894,304.438,1,1,1,1,0.2102
353,bachillerato tecnico,primaria,0,0,1,319.424,266.043,429.981,1,1,1,2,-1.4184
354,bachillerato,bachillerato,1,0,1,410.252,452.658,445.303,1,1,0,3,-0.8649
355,primaria,secundaria,1,0,1,308.587,418.599,275.342,1,1,1,1,-2.1518
356,secundaria,bachillerato tecnico,0,0,1,483.238,467.875,455.154,0,1,0,1,-1.0693
357,menos que primaria,secundaria,0,0,0,310.165,364.888,332.814,1,1,0,2,-2.3071
358,secundaria,bachillerato tecnico,0,0,0,344.292,428.28,405.893,1,1,0,2,0.6282
359,secundaria,bachillerato,0,0,1,351.386,395.811,360.283,0,1,1,1,0.2336
360,bachillerato,secundaria,0,1,1,411.143,453.517,407.32,1,1,1,2,-0.9851
361,secundaria,secundaria,1,1,1,307.95,327.106,279.382,1,1,1,0,-2.0593
362,secundaria,secundaria,1,0,1,466.315,404.781,482.949,1,1,0,1,-1.2225
363,primaria,primaria,1,0,1,502.518,528.195,555.826,1,1,1,1,-2.3566
364,bachillerato,bachillerato,1,1,1,425.152,476.702,464.313,1,1,1,1,0.891
365,bachillerato,secundaria,1,0,1,396.346,472.244,453.439,0,1,0,2,0.017
366,secundaria,secundaria,1,0,1,349.894,323.063,344.908,1,1,1,1,-2.1363
367,bachillerato tecnico,bachillerato tecnico,0,1,0,388.759,327.245,399.121,0,1,0,0,-1.6506
368,bachillerato,bachillerato,1,0,1,300.77,362.218,349.07,1,1,1,2,-0.9945
369,bachillerato,bachillerato tecnico,1,0,1,439.482,510.4,441.999,1,1,1,3,-0.6379
370,secundaria,secundaria,0,0,0,416.714,419.608,405.767,0,1,0,1,-2.6437
371,sin informacion,secundaria,0,1,1,592.707,523.671,611.773,1,1,1,1,1.5555
372,bachillerato,bachillerato,0,0,1,518.449,545.275,530.646,0,1,0,2,0.2374
373,primaria,primaria,1,0,0,385.742,372.808,404.816,1,1,0,2,-2.7966
374,bachillerato tecnico,bachillerato tecnico,0,1,1,484.072,568.785,540.419,1,1,1,3,1.0296
375,secundaria,bachillerato,0,0,1,427.739,445.782,427.097,1,1,1,2,-0.913
376,primaria,menos que primaria,1,0,1,399.932,384.219,464.737,1,1,1,1,-1.701
377,bachillerato,bachillerato tecnico,1,0,1,493.526,552.435,472.312,0,1,1,2,-0.1385
378,bachillerato,secundaria,1,1,1,312.17,359.961,265.21,0,1,1,2,-1.6398
379,secundaria,bachillerato tecnico,1,0,1,235.931,330.733,256.343,0,1,0,4,-1.5312
380,primaria,primaria,0,0,0,317.101,312.877,332.247,1,1,0,3,-2.1824
381,bachillerato,bachillerato,0,1,1,476.915,433.069,466.525,1,1,1,2,0.8091
382,primaria,menos que primaria,0,0,1,330.694,263.312,332.416,1,1,0,1,-2.4195
383,secundaria,secundaria,1,0,1,422.31,445.242,363.723,0,1,0,3,-1.494
384,bachillerato tecnico,bachillerato,0,1,1,343.326,384.842,339.06,1,1,1,3,1.3911
385,secundaria,bachillerato,0,0,1,417.551,452.915,487.909,1,1,1,0,-1.7856
386,bachillerato,menos que primaria,1,0,1,459.403,556.546,452.968,1,1,0,2,-1.4173
387,secundaria,bachillerato,1,0,1,399.847,443.239,450.884,0,1,1,1,-1.3627
388,secundaria,sin informacion,0,0,1,308.545,347.231,329.04,0,1,0,1,-2.19
389,secundaria,bachillerato,1,0,1,514.404,563.188,504.941,1,1,1,2,1.0196
390,bachillerato,primaria,1,0,0,301.101,415.273,336.63,1,1,1,0,-1.5175
391,primaria,primaria,1,0,0,430.371,358.139,411.568,0,1,0,0,-3.3021
392,secundaria,secundaria,0,0,1,395.987,502.753,429.118,1,1,1,2,-1.9247
393,bachillerato,primaria,1,0,1,285.498,324.955,316.325,0,1,1,1,0.5011
394,primaria,menos que primaria,1,1,1,261.429,284.603,321.709,1,1,1,1,0.7145
395,primaria,menos que primaria,1,0,1,322.05,331.776,334.813,0,0,0,1,-3.1154
396,bachillerato,bachillerato,0,1,1,411.916,495.393,398.214,1,1,1,3,-0.0776
397,bachillerato,bachillerato,0,0,1,380.515,463.037,363.163,1,1,0,1,-0.3442
398,bachillerato,bachillerato,1,0,0,222.548,259.625,181.864,1,1,1,1,-1.0504
399,bachillerato,bachillerato tecnico,1,0,1,435.103,523.239,453.903,0,1,1,1,0.5717
400,bachillerato tecnico,bachillerato tecnico,0,0,1,442.903,473.909,517.335,1,1,1,6,1.0927
401,bachillerato,bachillerato tecnico,0,1,1,449.009,426.713,421.623,0,1,1,2,-0.0122
402,secundaria,secundaria,0,0,0,362.605,373.289,375.78,1,1,1,4,-0.9714
403,sin informacion,bachillerato,0,0,0,378.067,393.606,426.092,0,1,1,1,-1.5659
404,secundaria,bachillerato tecnico,0,1,1,508.286,478.747,551.591,1,1,1,1,-0.985
405,secundaria,bachillerato,0,0,1,343.405,392.159,342.239,1,1,0,0,-0.8025
406,bachillerato tecnico,bachillerato tecnico,1,0,1,457.041,607.345,593.264,0,1,1,4,0.9945
407,secundaria,secundaria,1,0,0,408.905,486.594,488.628,0,1,0,2,-2.4089
408,bachillerato,bachillerato,0,0,1,390.381,369.535,421.445,0,1,1,3,-0.57
409,bachillerato tecnico,bachillerato,0,1,1,336.062,382.142,350.04,0,1,1,2,0.5166
410,bachillerato,bachillerato,0,1,1,343.038,424.493,345.235,1,1,1,0,-0.6832
411,bachillerato tecnico,bachillerato tecnico,1,1,1,612.905,634.288,558.512,1,1,1,1,0.7773
412,primaria,menos que primaria,1,0,0,278.548,272.263,299.489,0,1,0,0,-3.9368
413,primaria,bachillerato,0,0,1,363.165,429.706,408.883,0,1,0,1,-0.8711
414,bachillerato,bachillerato,0,1,1,518.993,490.36,528.475,1,1,1,1,-1.0981
415,bachillerato,secundaria,1,0,1,334.067,357.052,307.931,0,1,1,1,-1.0628
416,bachillerato tecnico,bachillerato,0,0,1,355.826,355.798,397.3,1,1,1,2,-0.1235
417,secundaria,bachillerato tecnico,0,0,1,456.829,421.474,493.127,1,1,1,1,0.3364
418,bachillerato tecnico,bachillerato tecnico,0,1,1,268.429,315.804,309.753,1,1,1,0,1.1665
419,secundaria,primaria,0,0,1,306.496,321.032,319.705,0,1,0,0,-2.3692
420,bachillerato,secundaria,0,0,1,459.325,471.054,483.818,0,1,1,0,0.0219
421,bachillerato,bachillerato,1,0,1,293.583,261.178,361.53,0,1,1,0,0.4749
422,bachillerato tecnico,bachillerato,1,1,1,383.875,418.892,416.799,1,1,1,2,0.7868
423,bachillerato,primaria,0,0,1,367.052,380.119,402.445,0,1,0,0,-1.554
424,secundaria,secundaria,1,1,1,378.585,419.85,381.525,0,1,1,1,-1.5907
425,secundaria,bachillerato tecnico,1,0,1,367.364,429.914,416.281,0,1,1,3,1.2004
426,secundaria,secundaria,1,0,1,357.894,380.142,370.632,1,1,1,1,-1.6685
427,bachillerato,bachillerato,0,1,1,408.212,400.276,421.949,1,1,1,2,-0.1074
428,bachillerato,secundaria,1,1,1,421.188,370.115,406.36,0,1,1,1,-0.7357
429,secundaria,bachillerato,1,0,1,444.017,546.741,515.213,0,1,1,1,-0.04
430,bachillerato,sin informacion,1,0,0,265.224,301.676,280.318,0,1,0,1,-1.6171
431,bachillerato tecnico,bachillerato tecnico,0,0,1,404.383,427.612,448.185,1,1,1,2,-0.4853
432,secundaria,secundaria,0,0,1,479.749,532.21,521.864,0,1,1,2,-0.7552
433,bachillerato,bachillerato,1,1,1,316.868,347.158,356.893,0,1,1,1,-0.5028
434,secundaria,bachillerato,1,1,1,407.094,504.862,446.538,0,1,1,1,-1.3452
435,bachillerato tecnico,bachillerato tecnico,0,1,1,435.238,527.735,504.813,1,1,1,1,0.5276
436,secundaria,bachillerato,0,0,1,445.563,473.816,464.377,1,1,1,2,0.0243
437,secundaria,secundaria,0,0,0,284.673,297.401,275.274,0,1,0,0,-2.4652
438,bachillerato,bachillerato tecnico,0,0,0,399.213,474.751,475.706,1,1,0,2,-1.0994
439,bachillerato,secundaria,0,0,1,331.34,334.337,378.765,1,1,1,0,-1.3444
440,secundaria,secundaria,1,0,1,327.129,344.119,334.056,0,1,0,3,-2.3347
441,bachillerato,bachillerato tecnico,0,0,1,482.155,450.917,485.073,1,1,1,2,0.5646
442,bachillerato,bachillerato tecnico,1,0,1,329.458,386.785,411.082,0,1,1,0,-0.1877
443,bachillerato tecnico,bachillerato tecnico,1,0,1,248.428,279.946,240.501,1,1,1,1,0.107
444,secundaria,bachillerato,0,1,1,327.126,359.355,360.932,0,1,1,1,-0.9803
445,bachillerato,secundaria,1,0,1,477.633,528.788,511.97,0,1,1,1,-0.6806
446,bachillerato,bachillerato tecnico,1,0,0,341.439,273.96,346.08,0,0,0,1,-0.4696
447,bachillerato,bachillerato,1,0,1,478.301,592.58,494.665,1,1,0,2,-0.0791
448,bachillerato,bachillerato,1,1,1,546.282,560.01,550.217,1,1,1,3,-0.7056
449,bachillerato tecnico,secundaria,1,0,0,353.232,392.259,321.14,1,1,1,3,0.3482
450,secundaria,bachillerato,1,0,0,410.879,470.511,426.995,1,1,1,1,-0.34
451,primaria,secundaria,0,0,1,352.302,444.098,402.752,0,1,1,1,-2.1165
452,bachillerato tecnico,bachillerato tecnico,0,0,1,509.637,585.689,525.976,1,1,1,1,0.436
453,secundaria,secundaria,1,0,0,416.174,482.758,455.578,0,1,0,1,-2.4481
454,primaria,bachillerato,1,0,0,220.73,237.384,246.647,1,1,1,1,-1.2331
455,bachillerato tecnico,bachillerato tecnico,1,0,1,321.696,420.556,407.455,0,1,1,1,-0.4426
456,primaria,primaria,1,0,1,370.121,307.299,313.276,1,1,0,1,-0.6493
457,bachillerato tecnico,bachillerato tecnico,1,1,1,432.696,514.237,454.608,1,1,0,2,0.4596
458,bachillerato,bachillerato,1,0,1,376.959,415.993,370.196,0,1,0,1,-1.9305
459,primaria,primaria,1,0,1,357.989,310.118,297.044,1,1,0,1,-3.0526
460,bachillerato,secundaria,1,0,1,310.367,371.158,348.81,0,1,0,1,-1.4604
461,bachillerato tecnico,bachillerato tecnico,0,0,1,424.521,516.409,430.846,1,1,1,1,-0.1952
462,secundaria,primaria,1,0,1,377.726,447.258,422.311,0,1,0,1,-1.8799
463,bachillerato tecnico,bachillerato tecnico,1,1,1,509.054,511.543,504.126,1,1,0,2,-0.4933
464,secundaria,bachillerato tecnico,0,0,1,496.982,562.745,516.278,0,1,1,3,-0.3181
465,bachillerato,bachillerato,1,0,1,430.639,442.536,425.835,0,1,1,1,-1.2823
466,primaria,primaria,1,0,1,323.813,343.544,307.839,0,1,0,1,-2.7578
467,bachillerato tecnico,bachillerato tecnico,0,1,1,436.659,507.384,509.426,1,1,1,3,1.1316
468,bachillerato,bachillerato,1,1,1,364.399,398.826,372.888,1,1,1,1,-1.539
469,secundaria,bachillerato tecnico,1,0,1,346.459,403.344,318.375,0,1,1,1,-0.6484
470,bachillerato,bachillerato,1,1,1,458.39,554.077,513.025,0,1,1,3,0.9078
471,bachillerato,menos que primaria,1,0,0,455.966,505.401,510.651,0,0,0,2,-1.8335
472,secundaria,bachillerato,0,1,1,468.158,461.851,532.519,0,1,1,1,-0.0459
473,primaria,secundaria,1,0,1,336.5,341.394,364.074,0,1,0,1,-1.9518
474,secundaria,secundaria,1,0,1,433.484,467.37,432.324,0,1,1,0,-1.9795
475,bachillerato tecnico,bachillerato tecnico,0,0,1,372.078,490.847,448.243,1,1,1,3,0.9029
476,bachillerato,secundaria,1,0,0,279.895,250.487,261.517,0,1,0,0,-2.0402
477,bachillerato tecnico,bachillerato,0,0,1,380.856,366.646,381.824,0,1,1,1,-0.7858
478,bachillerato,bachillerato,1,0,1,423.329,392.079,442.673,0,1,1,2,-0.5049
479,bachillerato,secundaria,1,0,1,529.99,563.126,522.876,1,1,1,1,-0.6711
480,bachillerato,bachillerato tecnico,0,1,1,389.072,385.083,400.288,1,1,0,1,-1.1191
481,bachillerato,bachillerato,0,0,1,454.484,490.907,452.475,0,1,1,2,0.7921
482,menos que primaria,primaria,0,0,1,439.996,446.363,440.65,0,1,0,1,-2.8271
483,menos que primaria,primaria,1,0,1,317.423,279.858,296.793,1,1,1,1,-2.2957
484,bachillerato tecnico,secundaria,0,0,1,389.507,367.119,359.333,0,1,1,0,-1.6619
485,bachillerato tecnico,bachillerato tecnico,1,1,1,298.773,383.289,394.595,0,1,1,4,0.3444
486,secundaria,secundaria,0,1,1,339.526,349.66,353.011,1,1,0,1,-2.2863
487,bachillerato,menos que primaria,1,0,1,647.544,621.264,564.925,0,1,0,2,-1.7912
488,secundaria,secundaria,0,0,1,385.042,341.847,367.105,1,1,1,1,-0.325
489,secundaria,secundaria,1,0,1,410.951,431.135,425.183,0,1,0,1,-2.524
490,bachillerato,bachillerato tecnico,1,0,1,535.42,536.804,503.748,1,1,1,3,1.0352
491,secundaria,bachillerato,0,0,1,492.649,544.655,510.291,0,1,0,2,-1.4487
492,bachillerato,bachillerato,1,1,1,385.675,469.472,420.428,0,1,1,3,-0.8498
493,bachillerato,bachillerato,1,0,1,361.034,380.988,396.803,1,1,1,2,-1.0109
494,bachillerato,secundaria,1,0,1,445.122,510.121,463.11,0,1,1,1,-0.7857
495,bachillerato,primaria,0,1,1,511.582,467.949,465.421,1,1,1,2,-1.142
496,secundaria,primaria,1,0,1,412.588,472.419,451.898,1,1,0,2,-2.608
497,bachillerato,secundaria,0,1,1,324.648,242.02,425.178,1,1,1,0,-0.6756
498,menos que primaria,primaria,1,0,0,422.194,426.072,493.001,0,1,1,2,-2.9868
499,primaria,primaria,0,0,1,404.675,404.931,392.415,0,1,0,1,-1.6608
500,bachillerato,secundaria,1,1,0,469.446,514.556,442.527,0,0,0,2,-0.6378
501,primaria,bachillerato,0,1,1,395.806,391.027,356.856,0,1,1,2,-0.5014
502,primaria,primaria,1,0,1,380.145,474.52,359.723,1,1,1,1,-2.7917
503,secundaria,bachillerato,1,0,1,453.825,444.467,445.69,1,1,1,1,-1.2068
504,secundaria,secundaria,1,0,1,416.178,392.595,457.474,0,1,1,2,-1.8661
505,bachillerato tecnico,bachillerato tecnico,1,0,1,529.208,525.661,554.481,0,1,1,4,0.8289
506,secundaria,primaria,1,0,1,371.247,348.499,377.232,0,1,0,2,-2.3894
507,secundaria,bachillerato,1,0,1,359.591,380.819,384.995,0,1,1,3,-1.1445
508,bachillerato,bachillerato,1,1,1,302.773,366.44,316.483,1,1,1,1,0.5427
509,bachillerato tecnico,bachillerato tecnico,1,1,1,470.192,534.723,476.016,1,1,1,3,0.6173
510,secundaria,secundaria,1,0,0,351.466,404.858,354.201,0,1,1,0,-2.5132
511,secundaria,bachillerato,0,0,1,440.073,409.74,430.462,1,1,0,2,-0.1299
512,bachillerato,bachillerato,0,1,1,551.94,588.679,560.632,0,1,0,3,-0.8934
513,bachillerato,bachillerato tecnico,0,0,1,460.452,469.79,495.128,1,1,1,2,-0.673
514,bachillerato,bachillerato,1,1,1,492.195,522.083,459.281,1,1,1,1,0.2967
515,bachillerato,bachillerato,0,0,1,338.283,369.286,384.165,1,1,0,2,-1.4535
516,bachillerato tecnico,bachillerato,0,0,1,384.795,427.542,358.238,1,1,0,1,-0.2442
517,bachillerato,menos que primaria,1,0,1,345.761,449.972,384.606,1,1,1,0,-1.7425
518,secundaria,sin informacion,0,0,1,368.169,387.991,474.07,0,1,0,2,-1.3076
519,secundaria,bachillerato,0,0,1,326.29,358.2,330.1,1,1,0,0,-0.9297
520,secundaria,bachillerato,1,1,1,401.855,461.932,417.532,0,1,1,0,-0.9236
521,secundaria,bachillerato,1,0,1,470.241,448.627,421.07,1,1,0,1,-1.4139
522,bachillerato tecnico,bachillerato tecnico,0,0,0,298.562,292.964,327.811,1,1,0,2,-1.8075
523,bachillerato,bachillerato,1,0,1,393.18,424.734,448.781,0,1,0,2,-1.5922
524,bachillerato,secundaria,1,1,1,376.388,356.037,380.188,1,1,0,6,0.6424
525,bachillerato,bachillerato,1,0,1,398.608,508.288,386.521,1,1,0,1,-1.2219
526,primaria,primaria,1,0,0,358.516,330.312,354.608,1,1,1,1,-2.9393
527,bachillerato,bachillerato,0,0,1,439.927,481.526,527.063,1,1,1,0,0.623
528,primaria,bachillerato tecnico,1,0,1,396.074,416.743,391.788,1,1,1,6,-0.8012
529,bachillerato tecnico,bachillerato tecnico,1,1,1,427.101,449.763,431.473,0,1,1,6,0.6417
530,bachillerato tecnico,bachillerato tecnico,0,0,0,369.293,357.474,360.952,1,1,0,0,0.4908
531,bachillerato,bachillerato tecnico,1,1,1,438.936,425.512,499.038,1,1,1,0,0.0873
532,bachillerato,bachillerato tecnico,1,0,1,353.952,356.302,359.305,1,1,1,2,-0.8551
533,primaria,primaria,0,0,0,374.143,416.407,470.812,1,1,0,0,-3.4039
534,primaria,primaria,1,0,1,422.612,387.106,436.91,1,1,0,1,-2.5897
535,secundaria,secundaria,0,0,0,296.068,300.737,338.724,0,1,1,1,-2.4967
536,primaria,primaria,0,0,1,280.798,307.41,347.042,1,1,0,0,-2.5793
537,secundaria,bachillerato tecnico,1,1,1,353.634,390.224,371.956,1,1,1,3,0.0506
538,bachillerato,bachillerato,0,0,1,409.415,403.032,404.153,0,1,0,1,-1.5296
539,bachillerato tecnico,secundaria,1,0,0,488.378,492.888,549.814,0,1,0,1,-1.4019
540,secundaria,bachillerato,1,1,1,370.567,381.438,368.904,1,1,1,1,-0.9321
541,primaria,primaria,0,1,1,418.915,418.415,466.728,1,1,1,1,-2.3092
542,secundaria,menos que primaria,0,0,1,386.625,366.346,419.523,1,1,1,1,-2.4987
543,secundaria,sin informacion,1,0,0,376.581,363.063,368.412,0,1,1,1,-1.9955
544,secundaria,bachillerato,0,0,1,425.861,411.206,408.642,0,1,0,0,-1.1859
545,secundaria,bachillerato,0,1,1,396.304,395.39,403.996,1,1,1,6,-0.723
546,bachillerato,bachillerato,1,0,1,464.364,590.716,465.071,1,1,1,2,0.437
547,primaria,bachillerato,1,0,1,393.934,396.4,388.285,0,1,1,1,-1.6661
548,bachillerato,bachillerato,1,0,1,341.156,427.079,348.562,1,1,0,0,-1.8086
549,bachillerato tecnico,bachillerato,1,0,1,406.382,389.707,377.123,0,1,1,2,-1.1495
550,bachillerato,secundaria,0,0,1,371.176,368.675,424.223,1,1,1,3,-0.3205
551,bachillerato,bachillerato,1,1,1,286.256,398.538,395.332,0,1,1,4,0.5371
552,bachillerato,secundaria,1,0,1,350.68,380.449,403.359,1,1,1,0,-1.3749
553,secundaria,secundaria,1,0,0,350.143,393.292,410.693,0,1,0,0,-3.0165
554,bachillerato,bachillerato,1,0,1,312.251,348.142,293.993,1,1,1,2,-0.971
555,secundaria,secundaria,1,0,1,344.318,402.936,364.637,0,1,1,0,-2.3728
556,menos que primaria,primaria,1,0,1,353.668,376.133,361.783,0,1,1,1,-1.1474
557,bachillerato,bachillerato,1,0,1,399.313,400.678,425.473,1,1,1,1,-1.4484
558,bachillerato,bachillerato,1,0,1,503.56,516.591,450.542,1,1,1,1,-0.9047
559,secundaria,secundaria,0,0,1,358.135,386.32,364.45,0,1,1,1,-1.9536
560,bachillerato,secundaria,1,1,1,416.323,438.36,384.439,1,1,0,1,-1.8121
561,secundaria,bachillerato,0,0,1,470.802,459.45,438.609,0,1,1,4,0.5736
562,secundaria,secundaria,0,0,1,438.326,489.957,476.806,0,1,0,1,-1.9158
563,secundaria,sin informacion,0,1,1,400.294,429.081,463.868,1,1,1,1,-2.3034
564,primaria,primaria,1,0,1,416.138,428.863,418.9,1,1,1,3,-2.4554
565,bachillerato,secundaria,1,1,1,299.638,379.804,274.828,1,1,1,0,-0.5036
566,bachillerato tecnico,primaria,1,0,1,365.612,363.485,377.711,0,1,1,2,-0.667
567,secundaria,bachillerato,0,0,1,402.452,451.783,458.825,1,1,1,1,0.3253
568,bachillerato,bachillerato,0,0,1,469.487,515.28,447.414,1,1,1,2,1.0439
569,primaria,secundaria,0,0,0,384.535,382.359,393.956,0,1,0,0,-2.3454
570,secundaria,bachillerato,1,0,1,395.94,422.125,360.372,0,1,0,0,-1.9798
571,bachillerato,secundaria,0,0,1,418.081,445.313,488.622,1,1,0,1,-1.9641
572,bachillerato,primaria,1,0,1,406.271,440.285,410.651,0,1,0,1,-1.8076
573,menos que primaria,secundaria,0,0,1,337.069,355.238,336.51,1,1,0,2,-2.273
574,bachillerato,primaria,1,0,1,399.038,463.459,370.062,0,1,0,2,-1.4621
575,bachillerato,bachillerato,1,1,1,484.106,528.477,547.326,0,1,0,3,-1.1684
576,bachillerato,bachillerato,0,1,1,410.071,404.171,430.798,1,1,1,3,0.5938
577,secundaria,bachillerato,0,0,1,362.666,380.066,390.32,1,1,1,1,-1.2679
578,secundaria,secundaria,1,0,0,399.584,423.701,413.002,1,1,1,1,-2.2906
579,secundaria,secundaria,1,0,0,280.662,372.455,284.251,0,1,1,1,-2.3126
580,secundaria,secundaria,1,1,1,367.275,362.122,426.491,0,1,1,1,-1.1895
581,primaria,bachillerato,0,1,1,341.871,262.558,377.175,1,1,1,2,-0.2927
582,bachillerato,bachillerato,1,0,1,370.326,408.906,419.347,1,1,1,1,0.0585
583,secundaria,secundaria,0,0,1,413.18,356.778,362.963,0,1,1,1,-2.2072
584,secundaria,bachillerato,0,0,1,420.931,446.558,380.596,1,1,1,3,-1.3946
585,primaria,menos que primaria,0,0,0,371.52,313.733,322.28,0,1,0,2,-3.9595
586,bachillerato,bachillerato,0,1,1,391.741,334.553,365.223,0,1,1,4,0.7664
587,bachillerato,bachillerato tecnico,0,1,1,449.977,455.06,457.022,1,1,1,2,0.218
588,secundaria,sin informacion,1,1,1,324.852,335.002,373.063,0,1,0,3,-1.8262
