educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
5,3,0,0,1,474.489,529.858,523.583,1,1,1,3,0.833,Medio,Alto,Alto,Alto,509.31,Alto,227
4,5,1,0,1,483.171,555.867,533.348,1,1,1,4,0.917,Medio,Alto,Alto,Alto,524.129,Alto,228
5,4,0,1,1,495.43,498.818,476.081,1,1,1,3,0.709,Alto,Alto,Medio,Alto,490.11,Alto,229
4,3,0,1,1,518.143,581.809,575.492,1,1,1,1,-0.988,Alto,Alto,Alto,Medio,558.481,Alto,230
4,4,0,0,1,467.879,520.156,511.044,1,1,1,1,0.692,Medio,Alto,Alto,Alto,499.693,Alto,231
4,5,1,1,1,512.514,541.906,593.54,0,1,1,1,0.753,Alto,Alto,Alto,Alto,549.32,Alto,232
4,4,1,0,1,506.41,536.36,499.912,0,1,0,2,-0.026,Alto,Alto,Alto,Alto,514.227,Alto,233
5,1,0,0,1,519.961,560.521,499.164,0,0,0,1,-1.077,Alto,Alto,Alto,Medio,526.549,Alto,234
4,4,1,0,1,461.74,547.165,516.049,1,1,1,0,0.492,Medio,Alto,Alto,Alto,508.318,Alto,235
4,4,1,1,1,466.256,532.818,451.709,1,1,1,1,-0.234,Medio,Alto,Medio,Medio,483.594,Alto,236
5,5,1,0,1,558.067,597.059,564.101,1,1,1,3,1.023,Alto,Alto,Alto,Alto,573.076,Alto,237
3,2,0,0,0,450.027,508.208,493.046,1,1,0,1,-2.794,Medio,Alto,Alto,Bajo,483.76,Alto,238
4,5,1,0,1,483.895,527.94,498.054,0,1,1,3,1.197,Medio,Alto,Alto,Alto,503.296,Alto,239
5,5,0,1,1,464.233,532.71,523.301,1,1,1,1,-0.37,Medio,Alto,Alto,Medio,506.748,Alto,240
4,5,1,0,1,506.016,533.617,499.571,0,1,1,1,-0.767,Alto,Alto,Alto,Medio,513.068,Alto,241
4,4,0,0,1,496.36,530.212,464.166,1,1,1,2,-0.163,Alto,Alto,Medio,Medio,496.913,Alto,242
3,1,1,0,1,488.135,566.195,435.752,1,1,1,2,-2.156,Medio,Alto,Medio,Medio,496.694,Alto,243
4,5,1,1,1,528.109,553.652,556.122,1,1,1,3,0.764,Alto,Alto,Alto,Alto,545.961,Alto,244
5,5,1,0,1,556.333,518.496,550.795,1,1,1,3,0.951,Alto,Alto,Alto,Alto,541.875,Alto,245
5,5,0,1,1,451.721,495.795,532.026,1,1,1,3,-0.296,Medio,Medio,Alto,Medio,493.181,Alto,246
5,1,1,1,1,468.733,515.527,456.291,1,1,1,3,1.278,Medio,Alto,Medio,Alto,480.184,Alto,247
5,0,0,0,1,516.763,521.065,485.134,1,1,0,3,0.013,Alto,Alto,Medio,Alto,507.654,Alto,248
3,4,1,0,1,492.724,550.918,487.676,0,1,1,1,-0.965,Medio,Alto,Medio,Medio,510.439,Alto,249
4,4,1,1,1,469.336,618.824,570.332,0,1,1,4,1.09,Medio,Alto,Alto,Alto,552.831,Alto,250
5,5,1,1,1,562.503,570.798,601.678,1,1,1,4,1.451,Alto,Alto,Alto,Alto,578.326,Alto,251
5,4,0,0,1,479.36,503.248,459.043,0,1,1,2,0.268,Medio,Alto,Medio,Alto,480.55,Alto,252
5,4,1,0,1,489.336,550.475,517.985,1,1,1,1,-0.466,Medio,Alto,Alto,Medio,519.265,Alto,253
4,5,0,1,1,513.701,582.169,555.805,1,1,1,2,0.024,Alto,Alto,Alto,Alto,550.558,Alto,254
3,5,1,0,1,557.643,571.337,597.968,0,1,1,3,-0.544,Alto,Alto,Alto,Medio,575.649,Alto,255
5,4,0,0,1,519.435,531.06,484.43,0,1,1,1,-0.492,Alto,Alto,Medio,Medio,511.642,Alto,256
3,3,0,0,1,467.457,494.317,501.016,0,1,0,1,-2.109,Medio,Medio,Alto,Medio,487.597,Alto,257
5,5,0,0,1,526.44,530.27,561.136,1,1,1,4,1.366,Alto,Alto,Alto,Alto,539.282,Alto,258
4,4,0,1,1,470.906,485.0,503.436,0,1,0,2,-0.704,Medio,Medio,Alto,Medio,486.447,Alto,259
4,5,0,1,1,493.721,521.507,553.161,0,1,1,2,-0.028,Medio,Alto,Alto,Alto,522.796,Alto,260
5,5,1,0,1,462.204,512.304,500.317,1,1,1,1,-0.052,Medio,Alto,Alto,Alto,491.608,Alto,261
5,5,0,1,1,460.021,506.745,521.08,1,1,1,2,0.815,Medio,Alto,Alto,Alto,495.949,Alto,262
5,3,0,0,1,621.831,597.995,591.273,0,1,1,3,0.546,Alto,Alto,Alto,Alto,603.7,Alto,263
5,4,0,0,1,527.218,566.456,442.377,0,1,1,3,1.282,Alto,Alto,Medio,Alto,512.017,Alto,264
4,4,1,1,1,467.533,558.734,530.612,0,1,0,1,0.445,Medio,Alto,Alto,Alto,518.96,Alto,265
3,3,1,0,1,488.016,555.981,493.14,0,1,1,0,-2.002,Medio,Alto,Alto,Medio,512.379,Alto,266
5,4,0,0,1,482.217,517.828,501.822,1,1,1,2,0.552,Medio,Alto,Alto,Alto,500.622,Alto,267
4,2,0,1,1,436.498,571.255,476.492,0,1,1,1,-1.131,Medio,Alto,Medio,Medio,494.748,Alto,268
4,4,1,0,1,425.969,512.559,496.705,1,1,0,3,-1.17,Medio,Alto,Alto,Medio,478.411,Alto,269
4,3,1,0,0,472.305,503.897,478.121,0,0,0,1,-1.793,Medio,Alto,Medio,Medio,484.774,Alto,270
4,5,1,0,1,527.102,623.066,542.424,0,1,1,2,0.343,Alto,Alto,Alto,Alto,564.197,Alto,271
3,5,1,0,1,425.492,498.265,514.355,0,1,1,3,0.953,Medio,Alto,Alto,Alto,479.371,Alto,272
3,3,0,0,1,460.118,469.25,518.417,0,1,0,3,-2.205,Medio,Medio,Alto,Bajo,482.595,Alto,273
5,5,1,0,1,544.926,536.222,518.248,1,1,1,4,0.814,Alto,Alto,Alto,Alto,533.132,Alto,274
3,5,0,0,1,448.106,503.948,507.136,1,1,1,2,-0.348,Medio,Alto,Alto,Medio,486.397,Alto,275
4,5,1,0,1,456.836,513.226,477.198,1,1,1,1,-0.979,Medio,Alto,Medio,Medio,482.42,Alto,276
4,3,0,1,1,476.412,528.406,525.771,0,1,0,2,-0.377,Medio,Alto,Alto,Medio,510.196,Alto,277
3,1,0,0,1,449.946,509.86,492.583,1,1,0,1,-2.095,Medio,Alto,Alto,Medio,484.13,Alto,278
4,4,1,0,1,493.863,477.792,473.863,1,1,1,2,0.146,Medio,Medio,Medio,Alto,481.839,Alto,279
5,5,0,1,1,469.74,546.211,522.532,1,1,1,1,-0.384,Medio,Alto,Alto,Medio,512.828,Alto,280
5,4,0,1,1,479.653,477.535,502.505,0,1,1,2,-0.516,Medio,Medio,Alto,Medio,486.564,Alto,281
4,2,1,0,1,524.802,580.25,494.489,0,1,1,2,-1.55,Alto,Alto,Alto,Medio,533.18,Alto,282
3,4,0,0,1,422.542,562.857,480.386,1,1,1,2,-0.325,Medio,Alto,Medio,Medio,488.595,Alto,283
4,4,1,1,1,514.65,601.809,570.59,1,1,1,1,1.654,Alto,Alto,Alto,Alto,562.35,Alto,284
3,5,1,1,1,483.065,661.568,528.455,1,1,1,4,0.6,Medio,Alto,Alto,Alto,557.696,Alto,285
5,4,0,0,1,478.704,544.837,490.77,0,1,1,1,-0.393,Medio,Alto,Alto,Medio,504.77,Alto,286
4,4,0,1,1,524.438,570.067,593.432,0,1,1,0,-0.754,Alto,Alto,Alto,Medio,562.646,Alto,287
3,3,0,0,1,476.403,535.583,429.617,1,1,0,2,-1.456,Medio,Alto,Medio,Medio,480.534,Alto,288
4,3,0,1,1,455.135,481.409,508.475,1,1,0,3,-1.151,Medio,Medio,Alto,Medio,481.673,Alto,289
5,5,1,0,1,543.89,588.602,564.702,0,1,1,2,0.16,Alto,Alto,Alto,Alto,565.731,Alto,290
4,5,0,1,1,457.07,528.177,504.851,0,1,0,1,0.797,Medio,Alto,Alto,Alto,496.699,Alto,291
3,5,0,0,1,439.003,562.6,448.4,1,1,1,1,-0.401,Medio,Alto,Medio,Medio,483.334,Alto,292
4,4,0,0,1,535.945,617.265,579.775,0,1,0,1,-1.426,Alto,Alto,Alto,Medio,577.662,Alto,293
4,4,1,1,1,473.935,510.976,519.88,1,1,1,2,0.934,Medio,Alto,Alto,Alto,501.597,Alto,294
4,4,1,0,1,494.556,534.968,543.009,0,1,1,1,0.485,Medio,Alto,Alto,Alto,524.178,Alto,295
5,3,0,1,1,574.585,601.564,526.149,0,1,1,2,-0.306,Alto,Alto,Alto,Medio,567.433,Alto,296
4,3,0,0,1,510.711,517.221,559.107,1,1,1,1,0.406,Alto,Alto,Alto,Alto,529.013,Alto,297
4,4,0,0,1,465.031,489.922,534.23,1,1,1,3,0.789,Medio,Medio,Alto,Alto,496.394,Alto,298
4,4,1,0,1,529.715,511.973,463.45,0,1,1,0,-1.303,Alto,Alto,Medio,Medio,501.713,Alto,299
3,3,0,0,1,477.85,508.191,508.179,1,1,1,0,-1.666,Medio,Alto,Alto,Medio,498.073,Alto,300
3,5,0,0,1,448.032,572.743,480.754,1,1,1,0,0.241,Medio,Alto,Medio,Alto,500.51,Alto,301
5,3,1,1,1,437.302,569.46,495.777,1,1,1,1,-0.872,Medio,Alto,Alto,Medio,500.846,Alto,302
4,5,0,1,1,437.687,517.457,489.721,0,1,1,3,0.787,Medio,Alto,Alto,Alto,481.622,Alto,303
3,3,1,0,1,487.955,521.345,458.451,0,1,0,1,-2.085,Medio,Alto,Medio,Medio,489.25,Alto,304
3,3,1,0,1,500.245,505.479,482.755,1,1,0,3,-2.167,Alto,Alto,Medio,Medio,496.16,Alto,305
3,2,1,0,1,466.682,525.235,528.252,0,1,0,1,-1.881,Medio,Alto,Alto,Medio,506.723,Alto,306
5,4,0,0,1,457.251,528.956,532.184,0,1,1,3,-0.903,Medio,Alto,Alto,Medio,506.13,Alto,307
3,5,0,0,1,448.865,520.272,503.323,1,1,1,3,0.913,Medio,Alto,Alto,Alto,490.82,Alto,308
5,5,1,1,1,584.925,617.58,561.742,0,1,1,3,0.776,Alto,Alto,Alto,Alto,588.082,Alto,309
4,4,1,0,1,514.571,562.265,568.968,0,1,0,4,0.821,Alto,Alto,Alto,Alto,548.601,Alto,310
5,3,1,1,1,477.07,519.463,497.921,1,0,1,2,0.382,Medio,Alto,Alto,Alto,498.151,Alto,311
5,5,0,0,1,451.154,546.234,441.765,0,1,1,2,0.063,Medio,Alto,Medio,Alto,479.718,Alto,312
4,5,0,1,1,515.14,527.267,488.335,1,1,1,3,0.261,Alto,Alto,Alto,Alto,510.247,Alto,313
4,4,0,0,1,474.515,500.995,465.652,1,1,1,0,0.132,Medio,Alto,Medio,Alto,480.387,Alto,314
4,4,0,0,1,493.966,489.349,504.449,0,1,0,2,-1.392,Medio,Medio,Alto,Medio,495.921,Alto,315
4,3,1,0,1,479.789,515.589,450.22,1,1,1,1,0.501,Medio,Alto,Medio,Alto,481.866,Alto,316
3,4,0,0,0,496.609,481.723,497.264,0,1,1,3,-1.456,Alto,Medio,Alto,Medio,491.865,Alto,317
4,4,0,0,1,509.404,547.72,485.331,0,1,1,1,0.263,Alto,Alto,Medio,Alto,514.152,Alto,318
4,4,0,1,1,504.81,511.854,524.656,1,1,1,1,0.503,Alto,Alto,Alto,Alto,513.773,Alto,319
5,5,0,1,1,610.495,646.765,635.806,1,1,1,6,1.441,Alto,Alto,Alto,Alto,631.022,Alto,320
4,3,0,1,1,492.735,577.896,500.311,1,1,1,2,-0.346,Medio,Alto,Alto,Medio,523.647,Alto,321
5,5,1,1,1,535.863,573.714,547.31,1,1,1,6,0.66,Alto,Alto,Alto,Alto,552.296,Alto,322
4,4,1,1,1,547.943,591.324,496.207,0,1,0,3,-0.29,Alto,Alto,Alto,Medio,545.158,Alto,323
4,4,0,1,1,541.398,474.594,480.186,1,1,1,2,-0.367,Alto,Medio,Medio,Medio,498.726,Alto,324
3,5,0,1,1,475.027,497.996,480.546,0,1,1,0,-1.57,Medio,Alto,Medio,Medio,484.523,Alto,325
4,4,1,0,1,525.902,602.195,489.303,1,1,1,1,0.69,Alto,Alto,Alto,Alto,539.133,Alto,326
4,4,0,0,1,489.147,510.025,525.843,1,1,1,1,0.37,Medio,Alto,Alto,Alto,508.338,Alto,327
4,0,0,0,1,521.628,495.702,507.632,0,1,1,2,-0.745,Alto,Medio,Alto,Medio,508.321,Alto,328
5,5,0,1,1,598.885,646.828,569.009,1,1,1,4,1.09,Alto,Alto,Alto,Alto,604.907,Alto,329
3,4,0,0,1,493.12,499.401,547.892,0,1,1,0,-1.777,Medio,Alto,Alto,Medio,513.471,Alto,330
4,4,0,1,1,485.243,539.582,500.901,0,1,1,2,0.66,Medio,Alto,Alto,Alto,508.575,Alto,331
4,4,1,0,1,467.995,527.074,523.089,0,0,0,6,0.253,Medio,Alto,Alto,Alto,506.053,Alto,332
5,0,0,1,1,569.783,518.909,587.429,0,1,0,1,0.012,Alto,Alto,Alto,Alto,558.707,Alto,333
2,3,1,0,1,502.341,487.613,499.678,1,1,1,3,-1.126,Alto,Medio,Alto,Medio,496.544,Alto,334
2,1,1,1,1,488.855,506.998,490.765,1,1,1,2,-1.856,Medio,Alto,Alto,Medio,495.539,Alto,335
5,5,1,1,1,463.819,543.495,505.034,1,1,1,3,0.202,Medio,Alto,Alto,Alto,504.116,Alto,336
4,4,1,1,1,520.808,577.12,572.37,1,1,1,3,-0.213,Alto,Alto,Alto,Medio,556.766,Alto,337
3,1,0,0,1,460.821,515.507,503.408,0,1,0,2,-1.825,Medio,Alto,Alto,Medio,493.245,Alto,338
3,4,0,1,1,481.611,480.339,564.635,0,1,1,2,0.744,Medio,Medio,Alto,Alto,508.862,Alto,339
3,1,0,0,1,501.046,527.614,495.519,0,1,0,0,-0.963,Alto,Alto,Alto,Medio,508.06,Alto,340
4,3,1,0,1,450.517,498.261,498.798,0,1,1,1,-1.345,Medio,Alto,Alto,Medio,482.525,Alto,341
2,1,1,0,1,471.394,507.213,516.374,0,1,1,1,-2.812,Medio,Alto,Alto,Bajo,498.327,Alto,342
5,5,0,1,1,580.822,552.898,581.808,1,1,1,3,0.735,Alto,Alto,Alto,Alto,571.843,Alto,343
4,5,0,1,1,486.008,563.92,591.68,1,1,1,3,0.723,Medio,Alto,Alto,Alto,547.203,Alto,344
4,4,0,1,1,481.849,488.043,532.069,1,1,1,2,1.018,Medio,Medio,Alto,Alto,500.654,Alto,345
3,4,1,0,1,525.742,492.898,515.089,1,1,1,1,-1.389,Alto,Medio,Alto,Medio,511.243,Alto,346
4,4,1,0,1,484.424,489.141,494.821,0,1,1,2,-1.35,Medio,Medio,Alto,Medio,489.462,Alto,347
4,4,0,0,1,469.351,527.867,487.368,1,1,1,2,0.982,Medio,Alto,Medio,Alto,494.862,Alto,348
4,4,0,1,1,499.356,456.265,507.241,0,1,1,3,-1.465,Alto,Medio,Alto,Medio,487.621,Alto,349
3,3,1,1,1,451.108,566.31,487.917,1,1,1,3,-0.099,Medio,Alto,Medio,Medio,501.778,Alto,350
4,5,1,1,1,491.182,563.009,555.101,1,1,1,3,1.318,Medio,Alto,Alto,Alto,536.431,Alto,351
4,4,0,1,1,487.443,454.387,502.248,1,1,1,3,-0.343,Medio,Medio,Alto,Medio,481.359,Alto,352
4,3,0,0,1,476.597,467.532,503.283,1,1,1,0,-1.273,Medio,Medio,Alto,Medio,482.471,Alto,353
4,5,1,1,1,453.182,509.49,500.636,0,1,1,2,-1.537,Medio,Alto,Alto,Medio,487.769,Alto,354
5,4,1,1,1,476.51,449.013,515.608,0,1,1,1,0.322,Medio,Medio,Alto,Alto,480.377,Alto,355
2,4,1,1,1,446.299,537.341,453.031,1,1,1,4,-0.353,Medio,Alto,Medio,Medio,478.89,Alto,356
4,3,0,0,1,488.197,483.189,485.964,1,1,1,1,-1.283,Medio,Medio,Medio,Medio,485.783,Alto,357
4,5,0,0,1,489.314,431.529,538.183,1,1,1,2,0.094,Medio,Medio,Alto,Alto,486.342,Alto,358
5,5,1,1,1,503.525,583.724,498.002,1,1,1,4,0.511,Alto,Alto,Alto,Alto,528.417,Alto,359
3,5,1,0,1,559.581,665.276,574.224,0,1,1,4,-0.66,Alto,Alto,Alto,Medio,599.694,Alto,360
4,4,0,0,1,509.657,492.844,534.435,0,1,1,3,0.497,Alto,Medio,Alto,Alto,512.312,Alto,361
5,5,0,1,1,537.532,521.318,525.618,1,1,1,1,0.384,Alto,Alto,Alto,Alto,528.156,Alto,362
3,3,0,0,1,528.121,535.0,540.856,1,1,1,3,-1.09,Alto,Alto,Alto,Medio,534.659,Alto,363
3,3,1,0,1,465.736,467.02,503.317,1,1,1,1,-2.184,Medio,Medio,Alto,Medio,478.691,Alto,364
2,5,1,0,1,518.538,563.466,597.507,1,1,1,2,-0.284,Alto,Alto,Alto,Medio,559.837,Alto,365
4,4,0,1,1,526.274,503.788,525.593,1,1,1,2,-0.429,Alto,Alto,Alto,Medio,518.552,Alto,366
4,4,0,0,1,462.978,550.277,460.598,1,1,1,3,-0.26,Medio,Alto,Medio,Medio,491.284,Alto,367
3,0,0,1,1,500.972,562.799,532.301,0,0,1,2,-2.012,Alto,Alto,Alto,Medio,532.024,Alto,368
4,5,0,1,1,539.835,503.578,557.064,0,1,1,2,-0.694,Alto,Alto,Alto,Medio,533.492,Alto,369
5,5,1,1,1,486.185,505.009,521.483,1,1,1,6,1.591,Medio,Alto,Alto,Alto,504.226,Alto,370
2,3,0,0,1,469.933,460.755,547.848,0,1,0,1,-2.469,Medio,Medio,Alto,Bajo,492.845,Alto,371
4,4,1,0,1,463.616,540.864,539.878,1,1,1,4,1.142,Medio,Alto,Alto,Alto,514.786,Alto,372
4,4,0,1,1,533.924,538.196,519.458,1,1,1,4,0.535,Alto,Alto,Alto,Alto,530.526,Alto,373
5,5,1,1,1,538.865,536.745,532.289,1,1,1,3,0.908,Alto,Alto,Alto,Alto,535.966,Alto,374
5,5,1,0,1,463.691,495.945,547.861,0,1,1,2,-0.372,Medio,Medio,Alto,Medio,502.499,Alto,375
5,5,1,1,1,489.392,546.173,544.838,0,1,0,3,1.039,Medio,Alto,Alto,Alto,526.801,Alto,376
5,5,1,1,1,493.659,585.801,529.616,1,1,1,3,1.142,Medio,Alto,Alto,Alto,536.359,Alto,377
4,4,1,1,1,448.003,541.731,534.239,1,1,1,4,1.365,Medio,Alto,Alto,Alto,507.991,Alto,378
4,0,1,1,1,465.753,604.148,505.221,1,1,1,2,0.01,Medio,Alto,Alto,Alto,525.041,Alto,379
3,4,0,0,1,533.245,566.622,658.509,0,1,0,1,-1.74,Alto,Alto,Alto,Medio,586.125,Alto,380
2,5,1,0,1,453.711,516.431,463.695,1,1,1,0,-0.182,Medio,Alto,Medio,Medio,477.946,Alto,381
4,5,1,1,1,466.344,533.365,535.975,1,1,1,1,0.547,Medio,Alto,Alto,Alto,511.895,Alto,382
3,3,1,0,1,487.311,527.885,494.53,1,1,0,1,-2.226,Medio,Alto,Alto,Bajo,503.242,Alto,383
2,3,0,1,1,510.063,464.929,503.75,1,1,1,1,-1.514,Alto,Medio,Alto,Medio,492.914,Alto,384
5,3,0,1,1,482.499,486.385,483.17,1,1,1,2,0.696,Medio,Medio,Medio,Alto,484.018,Alto,385
2,3,1,0,1,506.041,515.604,486.333,1,1,1,1,-1.283,Alto,Alto,Medio,Medio,502.659,Alto,386
4,4,0,0,1,474.053,519.991,517.992,0,1,1,2,0.206,Medio,Alto,Alto,Alto,504.012,Alto,387
4,4,0,1,1,515.092,530.026,486.985,1,1,0,2,0.247,Alto,Alto,Medio,Alto,510.701,Alto,388
4,4,0,0,1,452.782,526.71,460.095,1,1,1,1,-0.767,Medio,Alto,Medio,Medio,479.862,Alto,389
3,3,1,1,0,506.337,568.798,499.435,0,1,0,0,-2.41,Alto,Alto,Alto,Bajo,524.857,Alto,390
5,5,1,0,1,542.885,586.279,574.124,1,1,1,3,0.564,Alto,Alto,Alto,Alto,567.763,Alto,391
2,3,0,0,1,572.032,543.672,573.058,1,1,1,2,-1.276,Alto,Alto,Alto,Medio,562.921,Alto,392
5,4,1,0,1,468.793,464.114,510.59,0,0,0,1,-1.056,Medio,Medio,Alto,Medio,481.166,Alto,393
1,5,0,0,1,475.713,533.54,511.167,0,1,1,2,-1.251,Medio,Alto,Alto,Medio,506.807,Alto,394
1,2,0,0,0,512.744,525.1,513.859,0,1,0,0,-3.001,Alto,Alto,Alto,Bajo,517.234,Alto,395
4,3,0,0,0,415.164,558.003,503.438,0,1,0,2,-1.279,Medio,Alto,Alto,Medio,492.202,Alto,396
4,4,1,0,1,514.32,629.432,453.657,1,1,1,2,0.414,Alto,Alto,Medio,Alto,532.47,Alto,397
5,5,1,1,1,441.243,519.483,482.298,0,1,1,1,0.859,Medio,Alto,Medio,Alto,481.008,Alto,398
4,4,1,1,1,532.949,495.595,482.194,1,1,1,3,0.795,Alto,Medio,Medio,Alto,503.579,Alto,399
4,3,0,0,1,480.411,557.076,515.689,1,1,1,1,-0.511,Medio,Alto,Alto,Medio,517.725,Alto,400
4,4,0,1,1,525.726,549.166,541.624,1,1,1,2,0.111,Alto,Alto,Alto,Alto,538.839,Alto,401
4,3,1,0,1,509.362,556.213,565.44,0,1,1,1,-1.315,Alto,Alto,Alto,Medio,543.672,Alto,402
5,5,0,1,1,586.776,550.608,666.64,1,1,1,3,0.901,Alto,Alto,Alto,Alto,601.341,Alto,403
4,4,1,0,1,539.821,536.19,494.802,1,1,1,2,0.783,Alto,Alto,Alto,Alto,523.604,Alto,404
5,4,1,1,1,494.703,473.684,494.755,1,1,1,2,1.387,Alto,Medio,Alto,Alto,487.714,Alto,405
4,5,0,1,1,484.668,479.376,518.46,1,1,1,1,0.684,Medio,Medio,Alto,Alto,494.168,Alto,406
3,3,0,0,1,523.777,557.457,504.695,1,1,0,1,-1.95,Alto,Alto,Alto,Medio,528.643,Alto,407
3,5,1,1,1,431.338,504.701,499.234,1,1,1,3,0.458,Medio,Alto,Alto,Alto,478.424,Alto,408
4,4,0,1,1,527.228,594.059,545.968,1,1,1,3,0.003,Alto,Alto,Alto,Alto,555.752,Alto,409
4,4,1,1,1,485.434,544.761,500.535,0,1,1,3,1.034,Medio,Alto,Alto,Alto,510.243,Alto,410
5,4,0,0,1,486.675,532.616,530.796,0,1,0,2,-0.168,Medio,Alto,Alto,Medio,516.696,Alto,411
4,4,0,1,1,524.65,563.74,557.518,1,1,1,1,0.241,Alto,Alto,Alto,Alto,548.636,Alto,412
5,4,1,1,1,485.221,573.775,501.088,0,1,1,3,1.144,Medio,Alto,Alto,Alto,520.028,Alto,413
3,5,1,1,1,543.953,546.722,554.94,0,1,1,1,0.824,Alto,Alto,Alto,Alto,548.538,Alto,414
3,3,1,1,1,520.229,523.404,568.391,0,1,0,2,-1.442,Alto,Alto,Alto,Medio,537.341,Alto,415
5,5,1,0,1,524.965,533.377,519.307,0,1,1,3,0.753,Alto,Alto,Alto,Alto,525.883,Alto,416
4,3,0,0,1,493.613,512.251,473.185,1,1,1,1,-0.11,Medio,Alto,Medio,Medio,493.016,Alto,417
4,4,1,0,1,574.948,617.515,551.632,0,1,1,6,1.06,Alto,Alto,Alto,Alto,581.365,Alto,418
4,5,0,1,1,442.433,484.085,511.647,1,1,1,1,0.223,Medio,Medio,Alto,Alto,479.388,Alto,419
4,5,1,0,1,452.716,578.47,501.885,1,1,1,2,0.582,Medio,Alto,Alto,Alto,511.024,Alto,420
5,5,0,0,1,508.793,588.317,545.224,0,1,1,1,0.518,Alto,Alto,Alto,Alto,547.445,Alto,421
4,4,0,0,1,498.823,461.901,511.852,1,1,1,3,0.902,Alto,Medio,Alto,Alto,490.859,Alto,422
5,5,1,0,1,423.979,559.391,494.657,0,1,1,1,0.407,Medio,Alto,Alto,Alto,492.676,Alto,423
2,2,0,0,1,535.295,550.508,472.391,1,1,1,3,-2.14,Alto,Alto,Medio,Medio,519.398,Alto,424
4,5,0,0,0,503.564,487.136,518.875,1,1,0,2,-0.942,Alto,Medio,Alto,Medio,503.192,Alto,425
4,4,1,0,1,560.819,677.054,604.029,0,1,1,2,-0.451,Alto,Alto,Alto,Medio,613.967,Alto,426
2,1,1,0,1,525.266,476.056,502.26,0,1,0,1,-2.434,Alto,Medio,Alto,Bajo,501.194,Alto,427
3,3,0,0,1,485.378,479.872,494.431,1,1,1,1,-1.954,Medio,Medio,Alto,Medio,486.56,Alto,428
4,4,1,1,1,570.992,534.388,519.591,1,1,1,1,-0.702,Alto,Alto,Alto,Medio,541.657,Alto,429
5,5,0,1,1,493.956,485.306,501.868,1,1,1,3,1.135,Medio,Medio,Alto,Alto,493.71,Alto,430
5,5,0,0,1,475.08,519.176,494.598,1,1,1,3,0.16,Medio,Alto,Alto,Alto,496.285,Alto,431
4,5,0,1,1,509.929,538.383,517.707,0,1,1,2,-0.467,Alto,Alto,Alto,Medio,522.006,Alto,432
4,4,1,1,1,550.62,621.507,592.228,0,1,1,3,1.24,Alto,Alto,Alto,Alto,588.118,Alto,433
4,3,1,0,1,489.842,548.842,474.74,1,1,1,2,-0.365,Medio,Alto,Medio,Medio,504.475,Alto,434
2,3,1,1,0,476.202,497.107,478.425,0,1,1,1,-1.623,Medio,Alto,Medio,Medio,483.911,Alto,435
5,3,1,0,1,473.836,575.685,490.944,1,1,1,1,0.356,Medio,Alto,Alto,Alto,513.488,Alto,436
4,5,0,1,1,473.031,507.394,476.775,1,1,1,3,1.199,Medio,Alto,Medio,Alto,485.733,Alto,437
3,4,0,0,1,540.387,465.269,527.361,1,1,1,2,0.129,Alto,Medio,Alto,Alto,511.006,Alto,438
4,2,1,0,1,487.49,495.236,461.27,0,1,1,1,-1.3,Medio,Medio,Medio,Medio,481.332,Alto,439
5,4,1,0,1,506.078,560.255,562.083,1,1,1,3,-0.482,Alto,Alto,Alto,Medio,542.805,Alto,440
4,4,1,0,1,497.395,528.982,532.539,0,1,1,2,-0.785,Alto,Alto,Alto,Medio,519.639,Alto,441
5,5,1,1,1,490.915,509.577,495.885,1,1,1,6,1.839,Medio,Alto,Alto,Alto,498.792,Alto,442
3,5,0,0,1,562.771,538.162,550.517,0,1,1,0,0.028,Alto,Alto,Alto,Alto,550.483,Alto,443
4,4,0,0,1,534.3,526.456,531.413,0,1,1,1,0.329,Alto,Alto,Alto,Alto,530.723,Alto,444
2,4,1,1,1,436.344,491.228,536.313,1,1,1,2,-0.056,Medio,Medio,Alto,Alto,487.962,Alto,445
5,3,0,0,1,489.616,469.461,560.413,0,1,1,1,-1.508,Medio,Medio,Alto,Medio,506.497,Alto,446
2,2,1,0,1,468.02,455.886,520.717,1,1,1,1,-2.395,Medio,Medio,Alto,Bajo,481.541,Alto,447
3,5,1,1,1,489.627,590.385,503.956,0,1,1,2,1.01,Medio,Alto,Alto,Alto,527.989,Alto,448
3,2,1,1,1,452.126,489.804,529.346,1,1,1,1,-1.525,Medio,Medio,Alto,Medio,490.425,Alto,449
4,4,0,0,1,467.034,514.415,469.285,1,1,1,2,-0.922,Medio,Alto,Medio,Medio,483.578,Alto,450
4,4,1,1,1,453.789,564.057,514.727,1,1,1,3,0.874,Medio,Alto,Alto,Alto,510.858,Alto,451
3,2,1,0,0,502.282,519.166,513.822,0,1,0,3,-2.623,Alto,Alto,Alto,Bajo,511.757,Alto,452
4,4,0,1,1,602.644,584.589,606.981,1,1,1,2,0.245,Alto,Alto,Alto,Alto,598.071,Alto,453
4,4,1,1,1,530.293,609.694,554.437,1,1,1,3,0.893,Alto,Alto,Alto,Alto,564.808,Alto,454
