educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
4,5,1,0,1,489.585,526.801,552.777,1,1,1,3,1.0361,Medio,Alto,Alto,Alto,523.0543333333334,Alto,214
4,4,0,0,1,479.752,503.532,468.574,0,1,0,1,-0.7535,Medio,Alto,Medio,Medio,483.9526666666666,Alto,215
4,4,0,1,1,529.421,548.368,527.171,0,1,1,1,0.9712,Alto,Alto,Alto,Alto,534.9866666666668,Alto,216
3,5,0,0,1,439.003,562.6,448.4,1,1,1,1,-0.4014,Medio,Alto,Medio,Medio,483.3343333333334,Alto,217
5,5,1,1,1,544.032,634.763,591.537,1,1,1,3,0.9818,Alto,Alto,Alto,Alto,590.1106666666667,Alto,218
5,4,1,1,1,501.592,573.717,468.584,1,1,1,4,-0.1578,Alto,Alto,Medio,Medio,514.631,Alto,219
4,4,1,0,1,477.89,476.588,489.466,0,1,0,2,-1.2827,Medio,Medio,Alto,Medio,481.31466666666665,Alto,220
2,3,1,0,1,502.341,487.613,499.678,1,1,1,3,-1.1265,Alto,Medio,Alto,Medio,496.544,Alto,221
5,5,1,0,1,496.332,590.52,519.097,1,1,1,3,0.6146,Alto,Alto,Alto,Alto,535.3163333333333,Alto,222
4,4,0,0,1,541.208,551.252,571.091,0,1,0,3,-1.3657,Alto,Alto,Alto,Medio,554.5169999999999,Alto,223
5,3,0,0,1,451.563,443.359,543.698,1,1,1,1,-0.1094,Medio,Medio,Alto,Medio,479.54,Alto,224
4,4,0,1,1,484.299,518.386,526.011,1,1,1,4,1.3747,Medio,Alto,Alto,Alto,509.5653333333333,Alto,225
5,5,0,0,1,567.064,597.856,542.187,1,1,1,3,0.7948,Alto,Alto,Alto,Alto,569.0356666666667,Alto,226
3,3,0,1,1,513.561,620.783,520.079,1,0,0,1,-1.592,Alto,Alto,Alto,Medio,551.4743333333333,Alto,227
4,3,0,0,1,511.665,555.714,580.571,1,1,1,2,0.2716,Alto,Alto,Alto,Alto,549.3166666666667,Alto,228
4,3,0,0,1,511.665,555.714,580.571,1,1,1,2,0.2716,Alto,Alto,Alto,Alto,549.3166666666667,Alto,229
4,4,1,0,1,478.393,453.153,507.696,1,1,0,3,-0.0191,Medio,Medio,Alto,Alto,479.7473333333334,Alto,230
4,4,1,0,1,503.495,485.403,493.295,0,1,1,3,0.4895,Alto,Medio,Alto,Alto,494.0643333333333,Alto,231
3,5,1,1,1,485.165,546.892,547.44,1,1,1,3,0.2731,Medio,Alto,Alto,Alto,526.499,Alto,232
3,5,1,0,1,557.643,571.337,597.968,0,1,1,3,-0.544,Alto,Alto,Alto,Medio,575.6493333333333,Alto,233
4,5,0,1,1,441.544,470.976,536.367,1,1,1,3,0.9717,Medio,Medio,Alto,Alto,482.9623333333333,Alto,234
5,4,0,1,1,570.071,478.262,524.828,1,1,0,2,-0.5448,Alto,Medio,Alto,Medio,524.3870000000001,Alto,235
4,4,1,0,1,503.271,610.117,501.804,1,1,1,2,0.1644,Alto,Alto,Alto,Alto,538.3973333333333,Alto,236
2,1,0,0,1,536.363,543.891,495.409,0,1,0,1,-2.7307,Alto,Alto,Alto,Bajo,525.221,Alto,237
4,4,1,0,1,477.89,476.588,489.466,0,1,0,2,-1.2827,Medio,Medio,Alto,Medio,481.31466666666665,Alto,238
4,5,0,0,1,456.168,470.756,559.493,1,1,1,3,0.6259,Medio,Medio,Alto,Alto,495.4723333333333,Alto,239
4,5,1,1,1,512.514,541.906,593.54,0,1,1,1,0.7527,Alto,Alto,Alto,Alto,549.32,Alto,240
5,2,0,0,1,473.654,532.435,488.376,0,1,1,1,0.157,Medio,Alto,Alto,Alto,498.155,Alto,241
4,3,0,1,1,455.181,495.21,530.092,1,1,1,1,0.1733,Medio,Medio,Alto,Alto,493.4943333333333,Alto,242
3,5,0,1,1,508.286,478.747,551.591,1,1,1,1,-0.985,Alto,Medio,Alto,Medio,512.8746666666667,Alto,243
4,5,0,0,1,517.572,564.844,550.44,0,1,1,3,0.8805,Alto,Alto,Alto,Alto,544.2853333333334,Alto,244
3,5,1,0,1,547.705,588.915,577.439,0,1,1,2,-1.0583,Alto,Alto,Alto,Medio,571.353,Alto,245
4,3,0,1,1,472.823,493.495,469.783,1,1,1,2,-0.9182,Medio,Medio,Medio,Medio,478.7003333333334,Alto,246
4,4,1,0,0,462.471,570.758,542.5,0,1,0,1,-1.3281,Medio,Alto,Alto,Medio,525.243,Alto,247
3,2,1,1,1,435.646,556.699,494.459,0,1,0,2,-1.6515,Medio,Alto,Alto,Medio,495.6013333333333,Alto,248
5,3,1,1,1,485.653,596.347,455.594,0,1,1,2,0.8492,Medio,Alto,Medio,Alto,512.5313333333334,Alto,249
2,3,0,1,1,507.793,508.708,454.131,0,1,1,2,-1.6529,Alto,Alto,Medio,Medio,490.21066666666667,Alto,250
5,4,1,0,1,612.048,612.93,614.329,1,1,1,2,0.5329,Alto,Alto,Alto,Alto,613.1023333333334,Alto,251
4,4,1,0,1,457.387,513.485,467.757,1,1,0,1,-1.5969,Medio,Alto,Medio,Medio,479.54300000000006,Alto,252
4,4,0,1,1,460.808,537.496,561.012,1,1,1,1,0.9469,Medio,Alto,Alto,Alto,519.7719999999999,Alto,253
4,4,0,0,1,509.59,494.66,478.62,1,1,1,2,-0.97,Alto,Medio,Medio,Medio,494.29,Alto,254
5,4,0,0,1,557.064,556.592,510.894,1,1,1,4,1.4745,Alto,Alto,Alto,Alto,541.5166666666667,Alto,255
3,3,0,0,1,583.512,536.006,533.524,1,1,0,1,-1.8394,Alto,Alto,Alto,Medio,551.014,Alto,256
5,4,0,0,1,457.251,528.956,532.184,0,1,1,3,-0.9029,Medio,Alto,Alto,Medio,506.1303333333333,Alto,257
5,5,0,1,1,488.391,500.194,511.725,1,1,1,1,0.3384,Medio,Alto,Alto,Alto,500.1033333333333,Alto,258
5,5,0,0,1,470.034,520.265,495.25,1,1,0,3,0.6159,Medio,Alto,Alto,Alto,495.183,Alto,259
4,4,0,1,1,436.639,432.943,590.591,1,1,1,1,-0.9192,Medio,Medio,Alto,Medio,486.7243333333333,Alto,260
5,5,0,1,1,474.713,518.493,516.471,1,1,1,3,1.3786,Medio,Alto,Alto,Alto,503.2256666666667,Alto,261
3,5,0,0,1,448.032,572.743,480.754,1,1,1,0,0.2409,Medio,Alto,Medio,Alto,500.50966666666665,Alto,262
5,5,1,1,1,532.519,624.568,532.913,1,1,1,3,0.9094,Alto,Alto,Alto,Alto,563.3333333333334,Alto,263
2,5,0,1,1,479.546,461.973,492.692,1,1,1,2,-0.2631,Medio,Medio,Alto,Medio,478.0703333333333,Alto,264
2,2,0,0,1,535.295,550.508,472.391,1,1,1,3,-2.1404,Alto,Alto,Medio,Medio,519.398,Alto,265
3,3,1,0,0,517.135,540.292,537.525,0,1,0,1,-2.4331,Alto,Alto,Alto,Bajo,531.6506666666668,Alto,266
2,3,0,1,1,466.601,503.862,514.61,0,1,1,1,-0.1214,Medio,Alto,Alto,Medio,495.0243333333333,Alto,267
4,4,0,0,1,513.983,531.238,546.777,1,1,1,1,0.4383,Alto,Alto,Alto,Alto,530.666,Alto,268
5,5,1,0,1,543.89,588.602,564.702,0,1,1,2,0.1595,Alto,Alto,Alto,Alto,565.7313333333333,Alto,269
5,0,1,0,1,528.382,557.861,533.411,1,1,1,0,0.095,Alto,Alto,Alto,Alto,539.8846666666667,Alto,270
4,5,0,1,1,547.222,557.512,499.88,0,1,1,2,0.0052,Alto,Alto,Alto,Alto,534.8713333333334,Alto,271
0,3,0,1,1,592.707,523.671,611.773,1,1,1,1,1.5555,Alto,Alto,Alto,Alto,576.0503333333335,Alto,272
3,3,1,0,1,488.069,530.992,482.302,1,1,1,2,-1.4805,Medio,Alto,Medio,Medio,500.4543333333333,Alto,273
5,5,1,1,1,578.129,619.033,564.67,1,1,0,1,1.0639,Alto,Alto,Alto,Alto,587.2773333333333,Alto,274
5,5,1,1,1,489.868,545.781,520.911,0,1,1,1,1.5743,Medio,Alto,Alto,Alto,518.8533333333334,Alto,275
5,5,1,1,1,526.953,526.031,545.322,1,1,1,3,0.0741,Alto,Alto,Alto,Alto,532.7686666666667,Alto,276
5,5,0,0,1,560.626,606.81,601.74,1,1,1,4,0.9271,Alto,Alto,Alto,Alto,589.7253333333333,Alto,277
5,0,1,1,1,530.669,618.323,612.794,0,1,1,3,-0.3277,Alto,Alto,Alto,Medio,587.2620000000001,Alto,278
3,3,0,1,0,530.387,538.243,535.618,0,1,1,2,-0.239,Alto,Alto,Alto,Medio,534.7493333333333,Alto,279
4,4,1,1,1,439.651,550.932,493.349,1,1,1,2,1.0614,Medio,Alto,Alto,Alto,494.644,Alto,280
4,5,0,1,1,486.008,563.92,591.68,1,1,1,3,0.7228,Medio,Alto,Alto,Alto,547.2026666666666,Alto,281
4,4,1,0,1,414.375,603.201,503.279,0,1,1,3,0.6408,Medio,Alto,Alto,Alto,506.95166666666665,Alto,282
3,4,0,1,1,465.137,501.636,472.282,0,1,1,2,-0.1764,Medio,Alto,Medio,Medio,479.685,Alto,283
3,4,0,0,1,523.309,501.875,524.372,1,1,1,1,0.1769,Alto,Alto,Alto,Alto,516.5186666666667,Alto,284
5,4,0,0,1,557.064,556.592,510.894,1,1,1,4,1.4745,Alto,Alto,Alto,Alto,541.5166666666667,Alto,285
5,5,1,1,1,509.054,511.543,504.126,1,1,0,2,-0.4933,Alto,Alto,Alto,Medio,508.241,Alto,286
4,4,1,0,1,544.056,577.61,558.723,0,1,1,3,-0.6391,Alto,Alto,Alto,Medio,560.1296666666667,Alto,287
4,4,1,1,1,427.201,521.601,509.154,1,1,1,1,0.7555,Medio,Alto,Alto,Alto,485.98533333333336,Alto,288
2,1,1,0,1,492.065,533.835,512.59,1,1,1,0,-2.9881,Medio,Alto,Alto,Bajo,512.83,Alto,289
5,4,1,0,0,468.68,555.321,473.765,1,1,0,1,-0.1848,Medio,Alto,Medio,Medio,499.2553333333333,Alto,290
3,3,0,0,1,516.54,521.963,557.945,1,1,1,1,-1.6687,Alto,Alto,Alto,Medio,532.1493333333333,Alto,291
5,4,0,1,1,570.546,476.157,527.86,1,1,1,3,0.9332,Alto,Medio,Alto,Alto,524.8543333333333,Alto,292
4,4,0,0,1,467.879,520.156,511.044,1,1,1,1,0.6915,Medio,Alto,Alto,Alto,499.693,Alto,293
3,2,1,0,1,441.675,538.369,460.307,1,1,1,0,-1.6079,Medio,Alto,Medio,Medio,480.117,Alto,294
4,4,1,0,1,460.342,552.862,482.217,1,1,1,2,0.7715,Medio,Alto,Medio,Alto,498.4736666666666,Alto,295
5,3,0,0,1,510.665,511.234,520.473,1,1,1,1,0.4939,Alto,Alto,Alto,Alto,514.1239999999999,Alto,296
4,5,1,0,1,560.042,491.554,523.96,0,1,1,2,-0.2241,Alto,Medio,Alto,Medio,525.1853333333333,Alto,297
4,4,1,1,1,467.533,558.734,530.612,0,1,0,1,0.4449,Medio,Alto,Alto,Alto,518.9596666666666,Alto,298
5,5,0,0,1,556.283,612.462,587.436,0,1,1,4,0.6435,Alto,Alto,Alto,Alto,585.3936666666667,Alto,299
4,4,1,0,1,487.671,579.083,475.608,1,1,1,6,1.322,Medio,Alto,Medio,Alto,514.1206666666666,Alto,300
2,1,0,0,1,536.363,543.891,495.409,0,1,0,1,-2.7307,Alto,Alto,Alto,Bajo,525.221,Alto,301
4,4,1,0,1,522.289,593.888,524.219,1,1,1,2,-0.163,Alto,Alto,Alto,Medio,546.7986666666667,Alto,302
3,2,1,0,1,524.263,529.561,564.045,0,1,0,1,-1.9136,Alto,Alto,Alto,Medio,539.2896666666667,Alto,303
3,4,0,1,1,465.137,501.636,472.282,0,1,1,2,-0.1764,Medio,Alto,Medio,Medio,479.685,Alto,304
4,4,0,1,1,504.325,497.423,555.746,1,1,1,1,-0.6153,Alto,Alto,Alto,Medio,519.1646666666667,Alto,305
5,5,1,1,1,417.54,505.631,517.613,1,1,1,4,0.5557,Medio,Alto,Alto,Alto,480.26133333333337,Alto,306
3,3,1,0,1,469.427,499.231,486.915,1,1,1,3,-0.609,Medio,Alto,Medio,Medio,485.191,Alto,307
4,5,1,0,1,516.612,567.079,585.455,0,1,0,2,-1.3977,Alto,Alto,Alto,Medio,556.382,Alto,308
4,5,1,1,1,466.344,533.365,535.975,1,1,1,1,0.5466,Medio,Alto,Alto,Alto,511.8946666666668,Alto,309
4,4,0,1,1,544.481,539.669,572.154,1,1,1,4,0.1914,Alto,Alto,Alto,Alto,552.1013333333334,Alto,310
5,4,0,0,1,468.246,502.481,502.88,1,1,1,0,-0.0981,Medio,Alto,Alto,Medio,491.2023333333333,Alto,311
5,4,1,0,1,491.544,486.743,500.918,1,1,1,1,0.3301,Medio,Medio,Alto,Alto,493.0683333333333,Alto,312
4,4,1,1,1,478.89,552.559,548.984,0,1,0,2,-0.0303,Medio,Alto,Alto,Alto,526.811,Alto,313
5,4,1,0,1,458.395,615.748,428.766,0,1,1,3,-0.5273,Medio,Alto,Medio,Medio,500.9696666666667,Alto,314
4,3,0,1,1,500.339,518.41,435.873,1,1,0,3,0.3488,Alto,Alto,Medio,Alto,484.874,Alto,315
4,4,0,0,1,494.467,542.076,523.722,0,1,0,3,0.5385,Medio,Alto,Alto,Alto,520.0883333333334,Alto,316
4,4,1,1,1,463.469,510.071,480.845,1,1,1,1,-0.6759,Medio,Alto,Medio,Medio,484.795,Alto,317
5,4,0,1,1,555.267,591.883,571.829,1,1,1,2,0.0255,Alto,Alto,Alto,Alto,572.993,Alto,318
4,5,0,1,1,513.701,582.169,555.805,1,1,1,2,0.0245,Alto,Alto,Alto,Alto,550.5583333333333,Alto,319
3,4,1,0,1,458.855,484.841,493.186,0,1,0,1,-0.2014,Medio,Medio,Alto,Medio,478.96066666666667,Alto,320
2,4,1,0,1,497.364,541.392,453.854,0,1,1,2,-0.6983,Alto,Alto,Medio,Medio,497.5366666666667,Alto,321
5,3,0,0,1,430.274,511.034,547.239,1,1,0,3,0.1667,Medio,Alto,Alto,Alto,496.18233333333336,Alto,322
3,4,1,0,1,490.397,512.137,439.823,1,1,1,1,-0.2834,Medio,Alto,Medio,Medio,480.78566666666666,Alto,323
4,4,0,0,1,533.983,610.003,558.547,0,1,1,1,0.7833,Alto,Alto,Alto,Alto,567.511,Alto,324
4,4,1,0,1,521.314,605.236,575.216,1,1,1,4,1.0914,Alto,Alto,Alto,Alto,567.2553333333334,Alto,325
3,4,0,0,1,460.636,526.927,513.773,0,1,1,2,0.2782,Medio,Alto,Alto,Alto,500.4453333333334,Alto,326
4,4,0,0,1,445.438,486.277,527.032,1,1,1,2,1.2161,Medio,Medio,Alto,Alto,486.249,Alto,327
5,5,1,1,1,533.421,520.835,539.321,1,1,0,3,-0.235,Alto,Alto,Alto,Medio,531.1923333333334,Alto,328
5,5,1,0,1,495.526,610.196,518.429,1,1,1,2,0.6995,Alto,Alto,Alto,Alto,541.3836666666666,Alto,329
4,5,1,1,1,482.24,573.991,505.395,0,1,1,2,0.6552,Medio,Alto,Alto,Alto,520.542,Alto,330
3,4,1,0,1,511.715,520.382,487.613,0,1,0,2,-1.0036,Alto,Alto,Medio,Medio,506.57,Alto,331
4,4,0,1,1,515.092,530.026,486.985,1,1,0,2,0.247,Alto,Alto,Medio,Alto,510.701,Alto,332
3,5,1,1,1,489.627,590.385,503.956,0,1,1,2,1.0104,Medio,Alto,Alto,Alto,527.9893333333333,Alto,333
3,5,1,1,1,483.065,661.568,528.455,1,1,1,4,0.6005,Medio,Alto,Alto,Alto,557.696,Alto,334
4,4,0,0,1,488.62,579.773,636.828,0,1,1,2,-0.1525,Medio,Alto,Alto,Medio,568.407,Alto,335
4,4,1,1,1,459.318,487.852,505.407,0,1,0,4,-0.0515,Medio,Medio,Alto,Alto,484.19233333333335,Alto,336
5,5,1,1,1,534.788,557.255,510.908,1,1,1,3,0.6791,Alto,Alto,Alto,Alto,534.317,Alto,337
4,5,0,0,1,455.389,504.578,488.308,1,1,1,2,0.8904,Medio,Alto,Alto,Alto,482.7583333333334,Alto,338
5,4,0,1,1,549.46,513.689,529.983,1,1,1,3,0.8378,Alto,Alto,Alto,Alto,531.044,Alto,339
3,4,0,1,1,546.261,526.27,507.964,1,1,1,1,-0.7387,Alto,Alto,Alto,Medio,526.8316666666666,Alto,340
4,4,1,1,1,470.778,532.825,498.209,1,1,1,3,0.8927,Medio,Alto,Alto,Alto,500.604,Alto,341
5,5,0,1,1,571.619,654.003,556.407,1,1,1,2,1.1965,Alto,Alto,Alto,Alto,594.0096666666667,Alto,342
4,5,0,0,1,477.94,478.593,502.945,1,1,1,3,0.3282,Medio,Medio,Alto,Alto,486.4926666666667,Alto,343
4,4,0,0,1,538.983,574.041,563.136,1,1,0,2,-0.6548,Alto,Alto,Alto,Medio,558.7199999999999,Alto,344
3,4,1,0,1,521.053,549.917,489.722,0,1,1,2,-1.7958,Alto,Alto,Alto,Medio,520.2306666666667,Alto,345
4,4,0,1,1,515.092,530.026,486.985,1,1,0,2,0.247,Alto,Alto,Medio,Alto,510.701,Alto,346
4,4,1,1,1,469.692,565.951,510.507,0,1,0,2,-0.6739,Medio,Alto,Alto,Medio,515.3833333333333,Alto,347
4,5,0,1,1,486.008,563.92,591.68,1,1,1,3,0.7228,Medio,Alto,Alto,Alto,547.2026666666666,Alto,348
4,2,0,0,1,482.625,576.798,513.712,0,1,0,0,-1.617,Medio,Alto,Alto,Medio,524.3783333333333,Alto,349
5,5,0,0,0,488.824,486.031,468.353,1,1,1,2,-0.1778,Medio,Medio,Medio,Medio,481.06933333333336,Alto,350
3,3,1,1,1,482.956,535.267,574.878,0,1,1,3,-1.7066,Medio,Alto,Alto,Medio,531.0336666666667,Alto,351
3,5,1,1,1,483.065,661.568,528.455,1,1,1,4,0.6005,Medio,Alto,Alto,Alto,557.696,Alto,352
4,3,1,0,1,517.527,624.927,534.886,0,1,1,3,-1.0488,Alto,Alto,Alto,Medio,559.1133333333333,Alto,353
4,4,1,0,1,531.13,526.731,564.631,1,1,1,0,0.5347,Alto,Alto,Alto,Alto,540.8306666666666,Alto,354
4,4,0,1,1,558.352,645.253,600.038,1,1,1,3,1.0122,Alto,Alto,Alto,Alto,601.2143333333333,Alto,355
4,4,0,0,1,532.517,648.554,549.894,0,1,1,1,0.4625,Alto,Alto,Alto,Alto,576.9883333333333,Alto,356
5,5,0,0,1,498.578,515.728,555.84,0,1,1,1,0.5069,Alto,Alto,Alto,Alto,523.382,Alto,357
5,2,1,1,1,441.707,508.792,493.976,1,1,1,1,0.4103,Medio,Alto,Alto,Alto,481.4916666666666,Alto,358
3,5,1,0,1,559.581,665.276,574.224,0,1,1,4,-0.6605,Alto,Alto,Alto,Medio,599.6936666666667,Alto,359
4,4,1,1,1,500.346,444.289,490.94,1,1,1,3,0.0846,Alto,Medio,Alto,Alto,478.525,Alto,360
4,3,1,0,1,457.65,531.474,467.581,0,1,1,0,-1.4627,Medio,Alto,Medio,Medio,485.5683333333333,Alto,361
4,5,1,1,1,501.846,542.28,533.488,1,1,1,3,1.2071,Alto,Alto,Alto,Alto,525.8713333333334,Alto,362
3,5,1,0,1,522.972,509.62,541.121,0,1,1,1,-1.2636,Alto,Alto,Alto,Medio,524.571,Alto,363
3,4,0,0,1,494.774,482.327,475.401,0,1,1,2,-0.6808,Alto,Medio,Medio,Medio,484.1673333333333,Alto,364
4,4,0,0,1,449.839,549.662,479.687,1,1,1,3,0.6375,Medio,Alto,Medio,Alto,493.0626666666667,Alto,365
4,5,0,1,1,568.176,627.492,625.733,0,1,1,3,-0.1395,Alto,Alto,Alto,Medio,607.1336666666667,Alto,366
4,4,1,1,1,463.56,502.649,524.877,1,1,1,1,-0.0731,Medio,Alto,Alto,Alto,497.02866666666665,Alto,367
5,5,0,1,1,546.123,603.496,509.487,1,1,1,4,1.1533,Alto,Alto,Alto,Alto,553.0353333333334,Alto,368
4,4,0,1,1,558.352,645.253,600.038,1,1,1,3,1.0122,Alto,Alto,Alto,Alto,601.2143333333333,Alto,369
4,4,1,1,1,430.194,536.047,489.115,1,1,1,6,0.4075,Medio,Alto,Alto,Alto,485.1186666666667,Alto,370
5,5,1,0,1,493.43,503.046,513.415,1,1,1,6,1.087,Medio,Alto,Alto,Alto,503.297,Alto,371
3,5,0,1,1,483.734,616.43,473.098,0,1,1,2,-0.3841,Medio,Alto,Medio,Medio,524.4206666666666,Alto,372
3,5,1,0,1,493.686,502.742,484.05,0,1,1,1,-1.5659,Medio,Alto,Medio,Medio,493.4926666666667,Alto,373
3,4,1,1,1,449.795,564.575,455.022,1,1,1,3,-0.5487,Medio,Alto,Medio,Medio,489.79733333333337,Alto,374
3,5,1,0,1,557.643,571.337,597.968,0,1,1,3,-0.544,Alto,Alto,Alto,Medio,575.6493333333333,Alto,375
5,5,0,0,1,506.615,486.516,529.716,0,1,1,3,0.2998,Alto,Medio,Alto,Alto,507.6156666666668,Alto,376
5,4,0,0,1,464.084,510.066,522.214,0,1,1,1,-1.424,Medio,Alto,Alto,Medio,498.788,Alto,377
5,4,1,0,1,495.232,614.164,532.991,0,1,1,3,1.1185,Alto,Alto,Alto,Alto,547.4623333333333,Alto,378
4,3,0,1,1,519.69,441.366,484.835,0,1,0,2,-1.2474,Alto,Medio,Medio,Medio,481.9636666666667,Alto,379
5,5,1,0,1,505.325,558.929,517.526,0,1,1,3,0.8704,Alto,Alto,Alto,Alto,527.2599999999999,Alto,380
3,3,0,1,1,556.697,544.926,573.68,0,1,1,3,-1.6772,Alto,Alto,Alto,Medio,558.4343333333333,Alto,381
4,3,0,1,1,455.135,481.409,508.475,1,1,0,3,-1.1511,Medio,Medio,Alto,Medio,481.673,Alto,382
4,4,1,0,1,455.282,502.332,498.728,0,1,1,4,0.7716,Medio,Alto,Alto,Alto,485.44733333333335,Alto,383
3,4,0,0,1,515.423,458.043,482.405,0,1,1,2,-0.7982,Alto,Medio,Medio,Medio,485.29033333333336,Alto,384
5,5,0,1,1,546.123,603.496,509.487,1,1,1,4,1.1533,Alto,Alto,Alto,Alto,553.0353333333334,Alto,385
4,4,1,1,1,447.951,520.506,514.019,1,1,1,3,0.9453,Medio,Alto,Alto,Alto,494.1586666666667,Alto,386
5,5,0,1,1,512.857,545.373,550.007,1,1,1,2,0.8134,Alto,Alto,Alto,Alto,536.0790000000001,Alto,387
4,4,0,1,1,490.91,485.055,459.818,1,1,1,1,-0.0149,Medio,Medio,Medio,Alto,478.5943333333333,Alto,388
5,4,0,1,1,481.727,466.079,507.251,0,1,1,2,1.0193,Medio,Medio,Alto,Alto,485.019,Alto,389
3,5,0,0,1,478.031,515.557,491.799,0,1,1,2,-0.2594,Medio,Alto,Alto,Medio,495.129,Alto,390
4,3,0,0,1,492.723,577.428,550.567,0,0,1,2,-1.4199,Medio,Alto,Alto,Medio,540.2393333333333,Alto,391
5,4,1,0,1,490.915,554.812,513.819,0,1,1,2,0.6989,Medio,Alto,Alto,Alto,519.8486666666666,Alto,392
2,2,1,0,1,502.518,528.195,555.826,1,1,1,1,-2.3566,Alto,Alto,Alto,Bajo,528.8463333333333,Alto,393
5,4,1,0,1,453.904,546.831,490.57,0,1,1,3,0.4314,Medio,Alto,Alto,Alto,497.1016666666667,Alto,394
2,1,0,0,1,536.363,543.891,495.409,0,1,0,1,-2.7307,Alto,Alto,Alto,Bajo,525.221,Alto,395
4,4,1,0,1,479.99,491.519,479.533,1,1,1,2,-0.6037,Medio,Medio,Medio,Medio,483.6806666666666,Alto,396
4,5,0,1,1,484.292,538.83,518.735,1,1,1,2,0.0009,Medio,Alto,Alto,Alto,513.9523333333333,Alto,397
4,4,0,1,1,494.166,560.522,457.5,1,1,1,4,0.6233,Medio,Alto,Medio,Alto,504.0626666666667,Alto,398
4,4,1,0,1,511.113,550.962,551.08,1,1,1,2,0.996,Alto,Alto,Alto,Alto,537.7183333333334,Alto,399
5,0,1,0,1,524.705,570.102,572.598,1,1,0,3,-0.5834,Alto,Alto,Alto,Medio,555.8016666666666,Alto,400
5,5,0,1,1,493.616,431.002,535.838,1,1,1,2,0.8748,Medio,Medio,Alto,Alto,486.8186666666666,Alto,401
3,4,1,0,1,458.855,484.841,493.186,0,1,0,1,-0.2014,Medio,Medio,Alto,Medio,478.96066666666667,Alto,402
2,3,0,0,1,484.432,501.932,465.431,0,1,1,1,-2.148,Medio,Alto,Medio,Medio,483.9316666666667,Alto,403
5,4,0,0,1,519.435,531.06,484.43,0,1,1,1,-0.4916,Alto,Alto,Medio,Medio,511.64166666666665,Alto,404
5,5,0,1,1,495.05,521.691,514.903,1,1,0,3,0.7958,Alto,Alto,Alto,Alto,510.548,Alto,405
4,5,0,0,1,600.132,577.769,606.178,1,1,1,2,0.8271,Alto,Alto,Alto,Alto,594.6929999999999,Alto,406
4,5,1,0,1,492.068,477.621,512.149,0,1,0,2,0.1838,Medio,Medio,Alto,Alto,493.946,Alto,407
4,4,1,1,1,518.411,623.665,572.012,1,1,1,3,0.3016,Alto,Alto,Alto,Alto,571.3626666666667,Alto,408
4,4,0,1,1,529.421,548.368,527.171,0,1,1,1,0.9712,Alto,Alto,Alto,Alto,534.9866666666668,Alto,409
3,4,1,1,1,510.149,469.652,503.254,1,1,1,1,-0.3,Alto,Medio,Alto,Medio,494.3516666666666,Alto,410
4,5,0,1,1,509.929,538.383,517.707,0,1,1,2,-0.4672,Alto,Alto,Alto,Medio,522.0063333333333,Alto,411
5,5,1,0,1,475.499,541.402,535.816,0,1,0,3,-0.5534,Medio,Alto,Alto,Medio,517.5723333333334,Alto,412
4,3,1,1,1,467.509,525.724,503.552,1,1,1,2,0.1051,Medio,Alto,Alto,Alto,498.9283333333333,Alto,413
2,2,0,0,1,535.295,550.508,472.391,1,1,1,3,-2.1404,Alto,Alto,Medio,Medio,519.398,Alto,414
4,5,1,1,1,491.182,563.009,555.101,1,1,1,3,1.3175,Medio,Alto,Alto,Alto,536.4306666666666,Alto,415
4,4,0,1,1,436.639,432.943,590.591,1,1,1,1,-0.9192,Medio,Medio,Alto,Medio,486.7243333333333,Alto,416
5,0,0,1,1,569.783,518.909,587.429,0,1,0,1,0.0123,Alto,Alto,Alto,Alto,558.707,Alto,417
3,3,0,0,1,475.746,468.564,528.172,0,1,1,2,-1.5265,Medio,Medio,Alto,Medio,490.8273333333333,Alto,418
3,5,0,1,1,475.027,497.996,480.546,0,1,1,0,-1.5703,Medio,Alto,Medio,Medio,484.523,Alto,419
5,5,0,1,1,580.822,552.898,581.808,1,1,1,3,0.7351,Alto,Alto,Alto,Alto,571.8426666666667,Alto,420
4,4,1,0,1,478.301,592.58,494.665,1,1,0,2,-0.0791,Medio,Alto,Alto,Alto,521.8486666666666,Alto,421
3,4,1,0,1,446.489,483.198,521.636,1,1,0,1,-1.0736,Medio,Medio,Alto,Medio,483.7743333333333,Alto,422
5,0,0,0,1,516.763,521.065,485.134,1,1,0,3,0.0131,Alto,Alto,Medio,Alto,507.654,Alto,423
4,5,0,1,1,473.031,507.394,476.775,1,1,1,3,1.1989,Medio,Alto,Medio,Alto,485.7333333333333,Alto,424
5,5,1,1,1,500.015,510.787,512.005,1,1,1,6,1.2054,Alto,Alto,Alto,Alto,507.60233333333326,Alto,425
5,5,1,0,1,504.285,523.174,462.595,1,1,1,3,0.3912,Alto,Alto,Medio,Alto,496.6846666666667,Alto,426
4,4,0,1,1,560.546,578.74,580.274,0,1,1,3,0.3444,Alto,Alto,Alto,Alto,573.1866666666666,Alto,427
4,4,1,0,1,514.571,562.265,568.968,0,1,0,4,0.8206,Alto,Alto,Alto,Alto,548.6013333333334,Alto,428
